sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
6588,cone,8.494945576272956,50786.31746776379,216.65,0.0010828888302504957,1.4215474148823518e-05,2506.621686537117,10.709260992534706,0.03815746654713121,12.643965096181937,2.3912187427990585,4.961568300984495,1174.0557177933933,5.419135554089053,1571.6883058012536,17.96339769545205,7.550380273706207e-05,False,,,,,,,
6589,cone,9.18206357275727,53537.45100208757,216.65,0.0007309671465540567,1.4215474148823518e-05,2709.3710574110355,5.4095891787655255,0.01243087966004612,12.980507355523264,1.2292111079055592,3.75141583480784,340.20141565930993,1.5702811708253401,489.3186082226533,4.74682067187191,0.0001289157402046495,True,38805.66918272119,9.18206357275727,8.61307555102568,1504002.787304262,4.0523144021782616e-05,1475671.2041272074,2951342.408254415
6590,cone,10.42171479784734,50007.87180189823,216.65,0.0012102643860761775,1.4215474148823518e-05,3075.15758501777,8.483455791971192,0.030472107811172888,32.67832426338735,4.87416204755961,5.964398522331843,860.8497738672141,3.9734584531143047,705.2787866490951,74.63624818788394,0.0007441920546738357,False,,,,,,,
6591,cone,8.162289106009485,25807.129540332135,216.65,0.03840116244495972,1.4215474148823518e-05,2408.464033254641,13.70465490521923,0.024225124914810138,10.392565796927231,2.534328975938019,6.58262586130564,682.2198719748449,3.148949328293768,1013.8835436517464,20.177894677674384,0.0005627974504133895,False,,,,,,,
6592,cone,7.92343812441721,72855.16500018933,216.65,4.6279314365007863e-05,1.4215474148823518e-05,2337.9857653323465,11.587681374580733,0.04074066980300489,13.807473345205823,2.8311736737195443,8.223402991693643,1006.3615736186046,4.645103040012022,1264.4155123824669,25.18157530971087,0.0004837720818542104,False,,,,,,,
6593,cone,10.773801759477688,57579.42510583139,216.65,0.0004103225852460794,1.4215474148823518e-05,3179.0486347773613,5.050654983402766,0.014622270225579704,24.465591439020617,2.162259087800436,6.432805749935433,1025.4623544710098,4.733267271964042,1718.7760834903602,14.688090334951266,0.0008607542965967033,False,,,,,,,
6594,cone,6.0070591637083535,26256.156172864452,216.65,0.03601519992010783,1.4215474148823518e-05,1772.5157432579012,14.37490198156202,0.021743112789808797,43.21233645889447,11.074867772741902,4.692736507409868,1158.4198238836964,5.346964338258465,1815.0548780253455,385.3248092737467,0.0003417983059932434,False,,,,,,,
6595,cone,6.433117898037068,97537.66808172081,216.65,1.3615492672633122e-06,1.4215474148823518e-05,1898.2338015571597,6.4846958085158155,0.03244217074501357,33.30641068966164,3.7857745225019483,0.8135550236375603,1017.9489921428354,4.698587547393656,1655.9833778370648,45.02558468117944,0.0005962529145946858,False,,,,,,,
6596,cone,11.190216883078733,86594.01854646797,216.65,6.501297182510761e-06,1.4215474148823518e-05,3301.921132317053,7.136147230589728,0.019781048999650375,18.29936999039828,2.2910319122261704,5.386276937503735,1180.7337096358726,5.449959425967563,1555.328180870434,16.489677043232188,0.0003981311619274737,False,,,,,,,
6597,cone,5.84981437989989,78927.21113110986,216.65,1.943858339452269e-05,1.4215474148823518e-05,1726.1171899475614,11.988884256866369,0.029053430556989283,30.179837940534327,6.408803223289665,3.8857176817901165,1058.2158097196746,4.884448694759633,1099.7809304003085,129.03387716689633,0.0006887976346703135,False,,,,,,,
6598,cone,11.08725180956033,81019.17468149532,216.65,1.4416998906122473e-05,1.4215474148823518e-05,3271.5390087448905,8.548695252731672,0.010702414140206354,47.9154602393777,7.202651373942304,5.620679309495691,753.1380226239648,3.4762890497298167,965.4847359058703,162.98013057815845,0.0007823564149410437,True,40781.46376585335,11.08725180956033,7.90743492394323,1593509.2491783171,5.2178551391315806e-05,1474158.123997943,2948316.247995886
6599,cone,5.443252620192943,29279.709483932893,216.65,0.023382897569650053,1.4215474148823518e-05,1606.1521454810566,14.810407761397833,0.017012349584163915,41.486049135477444,10.969149369809838,4.971052354960776,1177.5884035650934,5.435441511955196,296.7825368454111,378.00345864132555,1.1136711518270434e-05,False,,,,,,,
6600,cone,8.625681979346776,53531.54864330354,216.65,0.0007315837536713117,1.4215474148823518e-05,2545.1983554777644,11.145244708376897,0.010228648522366952,6.717686999718293,1.3234675828875735,0.7590958555342914,995.8252600891585,4.596470159654551,1723.9591070147749,5.502708269459559,0.00020852545546745993,False,,,,,,,
6601,cone,8.983726789800745,34729.86544939631,216.65,0.010733945245439712,1.4215474148823518e-05,2650.847400380739,9.688794079226911,0.027228916999504426,28.890640838224854,4.932552337593972,2.036004987583126,702.4825831697856,3.242476728224258,786.0693020216896,76.43517722555335,0.00041910510910587567,True,31466.656615224845,8.983726789800745,7.769106561162918,2087419.711615798,4.423534184289712e-05,1483502.3650026745,2967004.730005349
6602,cone,10.159808504102447,76263.29675737019,216.65,2.8440640391783526e-05,1.4215474148823518e-05,2997.8763370277693,6.384349454431747,0.030736727402716758,3.3282795805342817,0.372405829472852,0.026322224248491212,560.6299862576385,2.5877220690405656,879.6994691812171,0.43569523864956616,0.00038983264772667357,True,3071.005238551821,9.13155671717537,7.601395519154236,1504079.5188307206,4.734802363924052e-05,1477665.4247930862,2955330.8495861725
6603,cone,7.786335196263002,40981.62964939853,216.65,0.004394272556455689,1.4215474148823518e-05,2297.5305122746977,5.61366710799663,0.013193982986437931,6.308780781397333,0.6201007389239974,3.4020300625105158,351.3505544447371,1.6217426930290195,579.4311866925923,1.2080206839446535,0.0006734024863786745,True,37681.09571790334,7.786335196263002,8.331118717499574,1549960.2040984223,3.550895006652874e-05,1532648.4639407718,3065296.9273088733
6604,cone,4.767331938184908,39137.43113642954,216.65,0.005718799648432743,1.4215474148823518e-05,1406.7067900413997,14.560484583029684,0.037692196627495164,47.48665175968807,12.334380135374772,9.564818248908892,727.5721259062084,3.3582835259921917,1545.175483163047,477.95227207013176,0.00038528266728770196,False,,,,,,,
6605,cone,7.051191390070081,30985.725237342805,216.65,0.018325404951784793,1.4215474148823518e-05,2080.6100634287986,7.863710956985304,0.034418229335859314,12.927835910406856,1.7855405315136557,5.01746922440999,927.5216278667863,4.281198374644755,924.0421489558772,10.01588429407826,0.0002648139858375057,False,,,,,,,
6606,cone,4.9741095636794075,26487.434437593773,216.65,0.03484470947595895,1.4215474148823518e-05,1467.7211044594758,13.069796446707096,0.011782345460950588,33.35684017801981,7.743845804585753,0.5731950137873382,413.1374282779524,1.9069348178073038,878.0155788365819,188.39235112721445,0.0005347520944768705,True,26131.89840487439,4.9741095636794075,8.201580896690317,1131978.1495397585,2.724601164722619e-05,1123156.5199062848,2246313.0398643506
6607,cone,9.686991176448988,95413.10192531874,216.65,1.8443606189004608e-06,1.4215474148823518e-05,2858.361120994253,12.112343304757648,0.013723429749477514,25.56683284006105,5.486815339814306,5.831140831430794,790.9316382559964,3.6507345407615803,1440.2834176337124,94.57809474330622,0.0005128271335590643,False,,,,,,,
6608,cone,8.379972573691429,59394.19175897429,216.65,0.00031661650072111846,1.4215474148823518e-05,2472.696357757838,10.660197576408057,0.018452738100985605,11.255353755663256,2.1186241680231657,5.663872612045467,763.4115297765916,3.523708884267674,650.0587974485561,14.10125340166209,0.0009676965115351193,False,,,,,,,
6609,cone,10.222013225190487,25119.272164263664,216.65,0.04236629303882913,1.4215474148823518e-05,3016.2312165834173,14.619374149617293,0.04556015083831906,12.01986811765216,3.1352817139205484,7.790964182289677,314.2671055295203,1.4505751466859924,1212.3458394538086,30.881828847655644,0.0008967412444315252,False,,,,,,,
6610,cone,9.011300870921822,28628.47712881401,216.65,0.025662687164921653,1.4215474148823518e-05,2658.9837432335385,14.670323047521297,0.024064583261612198,38.31817141701963,10.031373677005071,3.2315473309541978,499.3414279958474,2.30483003921462,299.43802168427095,316.13362391643665,2.0687871294485017e-05,False,,,,,,,
6611,cone,8.846289937639835,89524.70018412132,216.65,4.277346831317713e-06,1.4215474148823518e-05,2610.293615655131,6.093290287460839,0.028294121504095354,6.771253729252109,0.7228362649345189,6.766558285281985,768.6254251340486,3.5477748679162175,1020.4735034972467,1.6414578641230182,0.0008240613325373072,True,42058.5839791174,8.846289937639835,7.558753958327026,1493912.8194633091,4.454535765586723e-05,1488928.9433884185,2977857.886776837
6612,cone,8.18837426681234,73538.98331469606,216.65,4.197216903608843e-05,1.4215474148823518e-05,2416.1610372175473,12.966548733982268,0.04146889073546418,8.417124227780764,1.9380708045294506,4.918153434800224,352.9493191192781,1.6291221745639421,629.6815651120537,11.800194107702536,7.391437764942508e-05,True,39977.568110673696,8.18837426681234,8.602790285119017,1629267.395297784,3.699275102304199e-05,1522127.1743197057,3044254.34801616
6613,cone,9.990439199633169,26081.639968949687,216.65,0.03692437697731607,1.4215474148823518e-05,2947.9001755792265,11.480094691742252,0.01868864007654971,32.44410888475716,6.589091314039126,5.8454974658415315,828.0047941559204,3.821854577225573,511.8528658111884,136.39577728879456,0.0002814099667436345,False,,,,,,,
6614,cone,9.552416446585134,25521.19150218883,216.65,0.04000226279156222,1.4215474148823518e-05,2818.6518687915323,7.80078715438246,0.0261708800441749,4.953671954807866,0.6786379832569908,0.48017416244569455,664.7043675244067,3.06810231952184,940.5191249162741,1.4468589645160956,0.0005106520948878337,True,23637.076693302406,9.552416446585134,7.642400822916198,1548284.6187358443,4.5768677861980787e-05,1461048.132741234,2922096.265482468
6615,cone,5.4665929492500425,81381.81596705952,216.65,1.3689130065344122e-05,1.4215474148823518e-05,1613.0392260938913,5.306647367169165,0.033405943173465506,6.827204325891098,0.6341395030828655,1.5503896495213119,572.057314544489,2.640467641562377,578.4633135120223,1.2633377938440589,0.0006082223483812784,True,32225.014376218198,5.4665929492500425,7.542415540148776,1225370.9588973273,3.133168300769025e-05,1223060.5140956347,2446121.0272580837
6616,cone,8.561172048978879,55225.92667468777,216.65,0.0005743033294240752,1.4215474148823518e-05,2526.1632729095113,6.570836504446634,0.008213373155517177,41.60817460871447,4.792769274379221,3.55384254444553,612.0749186885166,2.825178484599661,236.97724745270335,72.16438544472473,0.00020653825622298297,True,37064.38031858239,8.561172048978879,7.855200968077121,1655591.7216504787,4.169918780997807e-05,1500186.5831529342,3000373.1663058684
6617,cone,8.674310889726094,32109.663183192715,216.65,0.015607097553405868,1.4215474148823518e-05,2559.547391649335,9.374955228347384,0.01764213730375661,42.17218981794904,6.962622865924444,1.5167489814664756,1093.9707347448725,5.049484120677925,1921.8296621770544,152.298496770857,0.0009115841446432315,False,,,,,,,
6618,cone,4.96818188441741,34473.3854278026,216.65,0.011134530948866274,1.4215474148823518e-05,1465.9720115129053,7.384467265205117,0.017980303566616583,46.375845916730384,6.010386760766013,2.792919531413168,287.10067609877063,1.325181980608219,310.6886578144848,113.48924611513041,8.081003744121452e-05,True,34473.3854278026,4.96818188441741,8.878374009670383,1831356.869826755,2.489333288614612e-05,1121954.04515912,2243908.090381876
6619,cone,10.671315932146184,59190.834079597786,216.65,0.0003259494674909394,1.4215474148823518e-05,3148.8079233984245,6.597024711426882,0.008543396850931397,38.04251499432289,4.399667235772627,7.136909554619631,281.4714962009703,1.2991991516315269,397.83713607581615,60.81203451643492,0.0003057078781851034,True,43697.93119970306,10.671315932146184,7.659543785134013,1469974.1075661117,4.5573113540216e-05,1462382.0794310777,2924764.1588621554
6620,cone,8.73106180262161,29274.32435427433,216.65,0.023400893052935513,1.4215474148823518e-05,2576.2930044042896,12.981530040752508,0.02225950762022514,9.777284350094703,2.2539443854766676,2.392703387503024,1054.9672393936228,4.869454139827476,1726.3943400766993,15.960124122216145,0.000990270313235093,False,,,,,,,
6621,cone,7.248979154700202,32967.46101872441,216.65,0.01380710388829677,1.4215474148823518e-05,2138.971720452042,11.432928252879684,0.032961753305428866,4.574968269604368,0.9252118954983375,2.5310039620572593,931.866152370141,4.301251568752093,1134.4648679053316,2.689256880565017,0.0004840768992215206,False,,,,,,,
6622,cone,5.581465462406202,50940.831681012205,216.65,0.0010592476096727838,1.4215474148823518e-05,1646.9349032443718,12.525772559130555,0.01945273393975753,23.77242856756601,5.281440426091301,5.186193234175302,651.6931683222365,3.008046011180413,1275.01452431559,87.6303696022995,0.0004859992267949493,True,39658.63406038534,5.581465462406202,7.560057907988411,1378281.591268798,3.289694330350753e-05,1243808.6563104617,2487617.311783854
6623,cone,9.836900008661807,37485.97854495216,216.65,0.007240430967180189,1.4215474148823518e-05,2902.5950394407287,14.451403076590207,0.04032315441483895,40.432332132422644,10.419932663790139,4.994421181807807,1095.4041067726025,5.056100192811458,1158.5763180399917,341.09841205255543,0.00016870819603411477,False,,,,,,,
6624,cone,5.220712568360171,50186.97442598075,216.65,0.0011796912450185923,1.4215474148823518e-05,1540.4867783473146,9.869267643184145,0.036486850249619236,6.847114154048621,1.1912285446594026,5.489525808439157,494.77770039995295,2.2837650606967594,1600.6467085134932,4.457999915189626,0.000174952115341783,True,41429.51580131297,5.220712568360171,7.755552215872442,1186887.692659845,2.936854204416988e-05,1173181.8118623924,2346363.623283359
6625,cone,8.995853682581934,96012.9022317003,216.65,1.692906562867728e-06,1.4215474148823518e-05,2654.425708465554,5.822928774751928,0.015746966582155582,6.785413168808724,0.6919806681643227,6.269019995487438,787.5866290025526,3.635294848846308,1551.3907141565412,1.5043115715126234,0.0009624473415561458,False,,,,,,,
6626,cone,7.438064253945841,45383.0000558515,216.65,0.002343240499796515,1.4215474148823518e-05,2194.7654634624696,6.818736029729173,0.03128265195804953,26.438294252116243,3.161344458984015,5.587307126080469,497.5254861127818,2.2964481242223944,1053.898224382362,31.397387332727664,2.3442117943675246e-05,True,40509.65776797483,7.438064253945842,8.001675344940297,1585170.3127025687,3.636502031970876e-05,1522599.0627836762,3045198.1255673524
6627,cone,10.361899519370912,84637.95959814108,216.65,8.597218460771035e-06,1.4215474148823518e-05,3057.507763383356,7.107054766585889,0.04843649779809084,5.06975736834977,0.6321055893403108,3.664943153968723,452.1617967026216,2.0870611433308173,1843.3547423389464,1.2552468315249214,0.0006489197881948579,True,37490.63982199538,10.361899519370912,7.787031318438369,1750639.2263098813,4.631411585718074e-05,1453621.8313630007,2907243.6627260013
6628,cone,5.094725411958426,31977.015874613884,216.65,0.015905665995574303,1.4215474148823518e-05,1503.3114797387138,11.020910655670694,0.01696385163918049,7.453458663629832,1.451628792010645,0.34786927306080234,289.04751557019677,1.334168084792046,1139.5321839456399,6.620046191646028,0.0003694853065905916,True,23177.971237975165,5.094725411958426,8.477811776404646,1154532.8583259955,2.5323372155706637e-05,1147624.3605658198,2295248.7209421885
6629,cone,8.921538087880725,33717.13760862854,216.65,0.01240483825699961,1.4215474148823518e-05,2632.4972476351218,12.730830895423107,0.01618462836453938,24.139268585956355,5.453669826279686,3.4359173019115827,976.3928922715756,4.506775408592548,1994.55611180486,93.43886528519667,0.00010998442207595975,False,,,,,,,
6630,cone,7.008921020719331,40713.52460408985,216.65,0.0045658409869050055,1.4215474148823518e-05,2068.137255503052,13.125895359815381,0.046491023375756335,13.827522251287919,3.2243538208403963,1.8462124775616378,303.7353513589591,1.401963311142207,388.78476238838437,32.66143470003692,0.0001769738061945013,True,33609.15118324196,7.008921020719332,8.112859640108653,1502638.9785266498,3.2010849301971544e-05,1464867.7380221311,2929735.4760442623
6631,cone,6.8734918533645715,46930.671142533625,216.65,0.0018784349013221632,1.4215474148823518e-05,2028.1758826098257,6.401093498495266,0.030914191703481246,28.36182910467826,3.1818369562658573,8.517479877676005,439.3357216455747,2.027859319850333,243.50499177038864,31.80575550962804,0.0003718213146830526,True,44095.932617145685,6.8734918533645715,8.069803356422454,1446877.0242715785,3.3624381279009425e-05,1446648.8669380879,2893297.7338761757
6632,cone,11.57985328831856,39917.008096958256,216.65,0.005116091632279922,1.4215474148823518e-05,3416.891976387724,13.690635378146403,0.04102060459706341,31.201944298682875,7.600811531328515,2.1662712777422106,1013.1565403690782,4.676466837614024,1194.7646075555876,181.49714615341554,0.0008205328158421402,False,,,,,,,
6633,cone,10.366075844284248,44919.41804083499,216.65,0.002503677879264352,1.4215474148823518e-05,3058.740080471653,13.3144372165997,0.013229537448032867,0.8571012796216004,0.2028382087228467,0.14328949455096948,888.8922241845733,4.102895103552149,1813.4715861430636,0.12925561128860805,0.0003150812311999202,False,,,,,,,
6634,cone,11.461611884357705,53524.831395242334,216.65,0.0007322861234098195,1.4215474148823518e-05,3382.0022334513233,12.486081185029503,0.011903833149289014,22.44555218829072,4.9703387581681895,0.7887482760971845,809.6156536635142,3.7369750919155975,1147.9443736644075,77.6107448848911,0.0008349683782114211,True,24068.21277504186,11.461611884357705,7.696110022372926,2428138.3497286593,5.40840554907203e-05,1484757.0676434785,2969514.135286957
6635,cone,6.645548613461254,34942.490893555834,216.65,0.010412803026460204,1.4215474148823518e-05,1960.91618526261,13.292744129207005,0.04368733791680169,27.181974784160907,6.4219120160466,3.0174329756438607,404.02440418729884,1.8648714709776082,239.38109076481487,129.56227793073123,0.0009599518104518591,True,34942.490893555834,6.645548613461254,7.986135015199548,1906112.886815452,3.232330044079923e-05,1413367.6351601058,2826735.2703202115
6636,cone,11.354238114656663,70653.68725022938,216.65,6.338276054084834e-05,1.4215474148823518e-05,3350.31922650545,5.544404021630543,0.027507447775933797,24.08426533339776,2.3378906696427912,7.333610352236377,1130.753808120664,5.219265211727043,1560.2074423024312,17.171105958194868,0.0007284079210544773,False,,,,,,,
6637,cone,8.425514701619145,34792.92539103366,216.65,0.010637682069937827,1.4215474148823518e-05,2486.134570456164,11.088531188611821,0.008511960434670849,35.85023935928396,7.026085313611896,0.23654320878846005,1070.941852219221,4.943188793995942,1789.8404661963427,155.0874697170076,0.00012353950195514714,False,,,,,,,
6638,cone,11.055322513780776,91183.86140591223,216.65,3.374711659550382e-06,1.4215474148823518e-05,3262.1175634256374,7.5188413972037225,0.037409955658948175,47.86893816978645,6.318080230385716,9.830490213147055,340.87730360741654,1.5734008936414332,1984.648164604672,125.40652844989637,0.0007739376466559194,True,45285.944590855746,11.055322513780776,8.872210530578108,1595874.1099628499,4.7743531662057275e-05,1473254.1365553923,2946508.2731107846
6639,cone,10.730804380206791,45555.099023577975,216.65,0.0022863330216696073,1.4215474148823518e-05,3166.3613064858505,8.800276768796934,0.0470468399879778,20.970059136147007,3.24644039499118,4.305902599171762,457.82617834254347,2.1132064543851534,1974.940075354309,33.11042382185108,0.0007728583312182369,True,39746.05955077273,10.730804380206791,7.6292717716884715,1496230.9578730487,4.7771662012686444e-05,1464066.3260989308,2928132.6521978616
6640,cone,10.014988323571798,60065.95136455183,216.65,0.00028764457593649537,1.4215474148823518e-05,2955.143937872646,13.917227749116908,0.03681899768142881,45.26510641810649,11.216426315126052,4.957541331570717,669.0585734562653,3.0882002005828078,1614.5716016386873,395.2381774595938,0.0001087197585190012,False,,,,,,,
