sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_time_s,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
6038,cone,4.996061775639869,78531.71512404861,216.65,2.05684707110914e-05,1.4215474148823518e-05,1474.1985904037347,7.342788642340441,0.006153140344537067,17.767192948206333,2.28951753173944,1.7060025275507262,1046.1374558733937,4.828698157735489,1132.1630981849216,16.467884774133637,8.503129321147596e-06,True,134.0,19018.002714763035,0.5922688527875712,7.5564296131627815,979910.9809585372,3.127285931789755e-05,834279.7656,1668559.531
6039,cone,9.78206407496753,30153.08755697617,216.65,0.020640116519143974,1.4215474148823518e-05,2886.41448367784,14.786631852353807,0.017493436191795046,32.273085922634976,8.518862063583468,1.722725632546136,1140.9515274285527,5.266335229303267,995.557107317448,227.98855457621383,0.0009025274252587878,False,,,,,,,,
6040,cone,5.180163576101773,44338.424588293885,216.65,0.002720348146475821,1.4215474148823518e-05,1528.5219008269667,9.327111933060309,0.03163561775049521,1.2087249025409008,0.19852363653935967,0.3740621826662127,611.6651303973267,2.823287008526779,1801.7315650405787,0.12381530067230047,0.0007139354425636305,True,40.0,21118.521965630447,5.345468232402131,8.006926582496462,1399811.531675755,3.162448534732377e-05,1198489.4455830608,2396978.890475185
6041,cone,10.7196547916251,36971.766298912764,216.65,0.007792327710599582,1.4215474148823518e-05,3163.071373632967,12.643760740988983,0.009295226509429154,34.57937388251524,7.757140803667065,3.843313075189928,1015.5946790607294,4.687720651099605,1038.117213861739,189.03978814271818,0.0006133698910150415,False,,,,,,,,
6042,cone,5.418344836002109,80511.3077297389,216.65,1.55018661218304e-05,1.4215474148823518e-05,1598.8025525430255,7.935924387563876,0.018752829208696392,31.497982281650728,4.3908374422773315,7.6471902946318515,1126.556216418057,5.199890221177276,1423.0610760950449,60.5681893064819,7.051902594888861e-05,False,,,,,,,,
6043,cone,8.173860622615237,77121.02350671655,216.65,2.516078745434022e-05,1.4215474148823518e-05,2411.8784653083458,9.44790855547883,0.009156164824580683,8.37427309732943,1.393547074911371,4.572670519569027,410.90988015886546,1.896653035582116,1813.2863743671974,6.1008895239676955,0.0001485969036202867,True,47.0,38972.66178400351,6.7922208767716095,8.154689898214384,1629908.3766620525,3.292109132310755e-05,1435583.9369448232,2871167.8738896465
6044,cone,5.795145491208255,28413.040840426926,216.65,0.026464777243947867,1.4215474148823518e-05,1709.9859245094306,14.770065411020477,0.023993487194391604,13.648229423661093,3.5983904252403516,0.07405755018928366,447.3056318667334,2.064646350642665,1937.8020777539311,40.678641206214635,0.00032963742356290657,False,,,,,,,,
6045,cone,9.803859941958432,48507.92720741754,216.65,0.001499477382664473,1.4215474148823518e-05,2892.845836578896,10.59532781872749,0.04186091428540977,17.00674599069953,3.181290639515781,8.370485701733406,628.0736860413897,2.8990246297779354,603.9897812293332,31.794834443901415,0.0009056432845099633,True,50.0,34998.75939552476,0.7953600927090679,7.774369430529127,847021.4976378619,2.3956581878470028e-05,834279.7656,1668559.531
6046,cone,11.05921053102065,35506.00868868202,216.65,0.009607399348829425,1.4215474148823518e-05,3263.264808954593,5.872675579220607,0.03117886596868044,47.27425133196016,4.862533860887933,1.8194089300012533,512.4986021533323,2.3655601299484528,431.9960809409646,74.28055669822847,0.0007050892627306046,False,,,,,,,,
6047,cone,4.928315440259803,51758.10110449861,216.65,0.0009425239763511944,1.4215474148823518e-05,1454.2085349145748,8.149781670242808,0.01974871249492247,32.18846134530513,4.609633536129876,6.495133742054372,827.7903557238348,3.820864785247333,933.1036896617356,66.75482685179408,0.0003665709723707358,True,90.0,30073.51365461868,0.5858193156089635,7.734118129979512,849184.4348788712,2.7601140393423617e-05,834279.7656,1668559.531
6048,cone,11.679547932663956,48609.338142961715,216.65,0.0014779106381058982,1.4215474148823518e-05,3446.3090874573645,6.905901419730319,0.040783131975369334,36.012722629648984,4.361781939151704,0.7327403343218877,541.8011885604478,2.5008132405282613,1040.939441755488,59.76924535018986,0.000268994255521117,False,,,,,,,,
6049,cone,5.4855057260843365,35281.1712063659,216.65,0.009920994888233628,1.4215474148823518e-05,1618.6198594410773,8.562035967396357,0.03720590583770155,14.691868751911214,2.2119797900937037,7.544463869835056,743.464941221031,3.431640624145077,1027.5914203871966,15.371356040628514,0.0007266674565724357,False,,,,,,,,
6050,cone,7.824594198404931,45205.75952231513,216.65,0.0024033290408442126,1.4215474148823518e-05,2308.8196775334004,13.673966529460664,0.026093830388030127,12.936494890244429,3.1473509579975536,6.878922100660613,436.44818076121976,2.0145311828350785,1319.8458673666692,31.120045222499137,0.0005799169881106531,True,4.0,43148.168451496975,5.421467702238257,8.2555855685511,1225031.0477914435,2.896601848421042e-05,1213906.5151032936,2427813.0293636513
6051,cone,11.092365864040104,91059.02404942407,216.65,3.435435822189659e-06,1.4215474148823518e-05,3273.0480236938433,8.93227806446549,0.017764465581427066,2.7782563463738423,0.43666701060478763,1.7734546145533787,825.1948416335609,3.808884567890888,1042.44463864261,0.5990328495182995,0.0006737556697976409,False,,,,,,,,
6052,cone,9.578454723864683,53990.88191852214,216.65,0.0006851190853510522,1.4215474148823518e-05,2826.335038733348,12.419315315824676,0.034104065036502124,33.893592683950345,7.463968949724639,6.102043034508881,628.5482065444387,2.90121489288917,1551.3325045243064,175.0207420522476,8.434834540937745e-05,True,134.0,27057.790805390043,0.34458413883208433,8.524450616040443,837237.5261864429,2.380130743884437e-05,834279.7656,1668559.531
6053,cone,5.785618877421711,73697.91864195262,216.65,4.102992628705338e-05,1.4215474148823518e-05,1707.1748862865002,8.1242590243238,0.017767223152333728,9.88176295468629,1.4106520748291846,9.341974287362866,285.396364684989,1.3173153228017032,418.87833179262964,6.251578611262176,0.0005754826136481183,True,45.0,46399.861972158535,4.628021739236996,9.19318757310787,1084862.9096637499,2.3829560709238068e-05,1052949.9768732907,2105899.9544905378
6054,cone,5.853382450706985,42868.122956357416,216.65,0.003356178439292826,1.4215474148823518e-05,1727.170028201069,8.358509502401862,0.034951310333687695,37.28658948556584,5.478417746956346,0.4893949216950591,588.1711025552827,2.7148446921545473,722.1409181094053,94.28881198128053,0.0008623480231535773,False,,,,,,,,
6055,cone,8.915564810893493,47820.13504256794,216.65,0.001654291233491897,1.4215474148823518e-05,2630.7347000706372,12.923582121163797,0.013746898527713255,41.259661259132656,9.467598265020026,8.986619809318817,465.65744326122524,2.149353534554467,330.390330788853,281.5979672590349,0.00012259278567397025,False,,,,,,,,
6056,cone,4.984748023204457,32759.147480706575,216.65,0.014224165459005381,1.4215474148823518e-05,1470.8602173728436,11.384878034873083,0.03428784748127451,35.9959094400667,7.248162437114925,1.8333891671139515,1092.5588335249845,5.042967152203944,1950.9467577960588,165.04626778845883,0.0006847338153317115,False,,,,,,,,
6057,cone,9.789192016268585,55148.41687322282,216.65,0.0005806978291247851,1.4215474148823518e-05,2888.5177405009904,10.252755018584864,0.047673757033633454,18.54260882380065,3.353970661871125,5.314639888068802,750.7606646038369,3.4653157840010933,1028.3064694125214,35.3401502402506,0.00041769127701235905,True,70.0,31224.50725204072,0.7961067620841491,7.939073837117029,840873.3658917749,2.629552226312992e-05,834279.7656,1668559.531
6058,cone,6.449019327436021,89372.93966242802,216.65,4.371092564765668e-06,1.4215474148823518e-05,1902.9258702020354,11.863851176889376,0.03703300486289935,11.280745122173967,2.369793575900368,3.7156244269201086,679.649616064894,3.137085696122289,502.99855281939244,17.642938017753067,0.0008114273636736227,True,119.0,28437.859256646654,0.7250657031249924,8.603081626324062,841002.1147751423,2.4926926493374572e-05,834279.7656,1668559.531
6059,cone,6.0617999690530695,79562.75131895815,216.65,1.7751472501614918e-05,1.4215474148823518e-05,1788.6682292960488,7.729766092477074,0.011734862313214755,49.88795634801286,6.771509586174258,3.175386598687561,533.8901510232365,2.464297950718839,1109.7314114661212,144.05252260740136,0.0006742266051600627,False,,,,,,,,
6060,cone,11.001255162317985,64333.01517353668,216.65,0.00015635750163677092,1.4215474148823518e-05,3246.1637948589746,5.071664950988907,0.04648816039811489,32.09654588235293,2.848541657599806,6.2768539643154515,1191.101449001264,5.497814211868285,433.9021375690943,25.49147835891077,0.00033145047609397463,True,135.0,24343.5197569769,0.41500907083453137,7.5456887550201985,1086730.6411683797,3.3477702309608e-05,834279.7656,1668559.531
6061,cone,8.810487505064767,94343.57191510807,216.65,2.1488282012108458e-06,1.4215474148823518e-05,2599.729315611337,10.693592496204943,0.028718540098521615,36.32093959184998,6.858706007265308,5.170922545572436,722.1135116846617,3.3330879837741136,319.96774101381607,147.78632438370286,6.905224568224995e-05,False,,,,,,,,
6062,cone,5.2894307109160525,81905.83660615864,216.65,1.2701778216597616e-05,1.4215474148823518e-05,1560.763587049919,13.35652440827712,0.04426969801876736,32.48688877677755,7.7134234433473905,0.8530470959737996,869.1414534413191,4.011730687474355,1634.8859699522845,186.91502777274053,0.0009974480628379921,False,,,,,,,,
6063,cone,5.7618465228962545,96872.69695097633,216.65,1.4972335335641888e-06,1.4215474148823518e-05,1700.1603269984464,10.645267030968231,0.02408733403493829,46.26449043686963,8.696001471733181,5.783410972770062,1173.762575996878,5.417782487869273,1802.1540007143185,237.5686237804212,0.00024096104016845148,True,309.0,19191.687984900484,0.1771813219448266,7.539669781635683,911334.037187155,3.31807489599745e-05,834279.7656,1668559.531
6064,cone,9.632601012273563,55764.85914552014,216.65,0.000531746755355119,1.4215474148823518e-05,2842.3120993928396,12.793508702416768,0.008573488694939516,2.840960471978737,0.6451119128015299,1.1635831659178355,304.643114221657,1.4061533082005861,878.0940164501951,1.3074346669778092,0.00010504771155029412,True,32.0,30374.08443712586,6.427147414553004,8.286537626811079,1471550.1018189555,2.99895445631277e-05,1380286.6228706662,2760573.2457413324
6065,cone,7.377178863751447,43819.818351043854,216.65,0.0029295431004798863,1.4215474148823518e-05,2176.799881683957,7.063608496969538,0.04547725424893574,6.96916544664384,0.8635606488177832,5.720862947130906,1039.8142560279148,4.799511913352942,1733.6780023375975,2.342801862446727,0.0008823019965278119,False,,,,,,,,
6066,cone,9.880625136901369,40326.39986933068,216.65,0.004825460909764233,1.4215474148823518e-05,2915.4971061706237,12.353566088188382,0.013774523506749542,49.533670601893945,10.84860744441337,9.472281654500614,816.4024051154661,3.7683009698382923,241.5716050154583,369.74121317434106,0.0009460647981294908,False,,,,,,,,
6067,cone,5.560207730059543,65343.977454853346,216.65,0.00013533076318046074,1.4215474148823518e-05,1640.6623388790902,11.189493595626352,0.048487184154689174,48.740461153268605,9.641583517189082,5.2515143817189704,672.8979564194226,3.1059217928429383,934.2730125707807,292.0428700265295,0.000752213715799132,False,,,,,,,,
6068,cone,7.553081777705312,79469.31923275841,216.65,1.79899975397113e-05,1.4215474148823518e-05,2228.7039292005607,8.149470503625551,0.014368326548883117,7.845916273148142,1.1235516572460853,4.340411594287234,713.8660411703609,3.295019806925275,1312.0666693469334,3.965847060658176,0.0002682489731117986,True,55.0,35657.81135211045,5.931417202176014,7.539340202823727,2052284.6405276714,3.479907309882896e-05,1303825.1284156353,2607650.256694105
6069,cone,10.904095742439587,49784.837313665834,216.65,0.0012494468162703779,1.4215474148823518e-05,3217.494757873171,12.187852802144992,0.00825102614117993,29.018865658031107,6.267661289650042,4.818670422987759,556.3476372508178,2.5679558608392234,1684.9936640476815,123.41300018276992,0.0006537611534084853,True,96.0,28178.228435678047,0.48259862394897496,8.775746029127001,839386.7347577238,2.237257039107751e-05,834279.7656,1668559.531
6070,cone,6.84433140847381,71692.95764651528,216.65,5.463773215791073e-05,1.4215474148823518e-05,2019.5714480203435,8.391369927903767,0.034050555704669326,38.526254392004894,5.683132935215752,3.520290606365802,757.5515949786343,3.496660950743754,1119.7502682520494,101.46715939788716,0.00021181504400597908,True,235.0,19539.879548125442,0.22335358560678742,8.431908233029835,836788.6816307746,2.6246625367877934e-05,834279.7656,1668559.531
6071,cone,6.226236698207478,39813.579861638886,216.65,0.005192245469364838,1.4215474148823518e-05,1837.1889252394014,7.106352077156569,0.04695679570623482,23.60558081365813,2.9428881809658045,1.3166563902823454,612.0123946804886,2.824889890055336,677.2394470404167,27.208048576498303,6.537114361402668e-05,True,191.0,13755.617277658836,0.21378618503431968,9.687272024503919,834787.1024660915,2.34475330979778e-05,834279.7656,1668559.531
6072,cone,9.058597618223477,50182.91767171577,216.65,0.0011803751170908893,1.4215474148823518e-05,2672.9396952081015,9.639813568579703,0.018795110489219745,24.641739656859386,4.185453209991459,3.337425470332965,1150.5520702150795,5.310648835518484,600.9411250512778,55.03447845447371,0.0007744876065598511,False,,,,,,,,
6073,cone,9.672319485160937,72832.68560464983,216.65,4.642817196956549e-05,1.4215474148823518e-05,2854.0319137932643,12.347752302030262,0.042697078863790996,31.473885332117277,6.889900246104733,5.622131233381682,1057.8505448901542,4.882762727395127,1378.0468520256575,149.13368218122096,0.0006997299489639559,True,220.0,21778.012582351188,0.23641045649566086,8.325538744333615,853319.1764592687,3.138365128501159e-05,834279.7656,1668559.531
6074,cone,4.7530845242868605,29169.511424050226,216.65,0.023753917447511406,1.4215474148823518e-05,1402.502775273646,11.999153155058732,0.028911391294327186,39.33351933017752,8.359990004603413,2.636924366787856,631.741725054158,2.9159553429686498,1710.9156791200596,219.56412889015684,0.00016393295849161465,False,,,,,,,,
6075,cone,4.74881888585093,53209.09335694222,216.65,0.0007660724523692017,1.4215474148823518e-05,1401.2441042539876,11.139665303545566,0.03577355954857195,33.51428918510038,6.599340075462387,2.5394823923678382,516.1786997822528,2.3825465025721337,813.1901879319241,136.8204109326896,0.0003688491873799635,False,,,,,,,,
6076,cone,6.8161009293963595,86218.93180406466,216.65,6.859163831620943e-06,1.4215474148823518e-05,2011.2414204243437,9.061597981502386,0.026392170447975757,44.624766265752946,7.117056052969142,9.482560837414507,545.469933198746,2.517747210702728,1472.5704201464964,159.12948060890005,0.0001522232387125145,True,113.0,35605.37054662944,0.7035998054732244,8.03410682606366,838679.0547355139,2.2234377315252448e-05,834279.7656,1668559.531
6077,cone,8.436579198861612,77952.42868442438,216.65,2.2343033247937124e-05,1.4215474148823518e-05,2489.3993952263268,12.409463150704733,0.039820876926533216,36.91187529516498,8.121993544354485,1.817256275088356,763.5165752104315,3.5241937466440407,367.81346618500646,207.2407487100385,0.0007456441074792077,False,,,,,,,,
6078,cone,7.55559851892863,93991.97715677426,216.65,2.259515689159349e-06,1.4215474148823518e-05,2229.446549394313,11.591852875330895,0.0234006483872417,2.994629866699275,0.6142654826090888,0.46688338734605306,375.53308873372305,1.7333629759230236,798.6949976593304,1.1853922843826241,4.0555968126688484e-05,True,78.0,25021.865578902383,4.664900235992169,8.894599325250766,1075332.5836052462,2.5674378514415133e-05,1060431.0599585033,2120862.1205872064
6079,cone,8.471805803569152,67775.59962205563,216.65,9.561668022334399e-05,1.4215474148823518e-05,2499.7937845146607,13.665446292848376,0.02698477336753241,29.157192762184405,7.089131225780574,3.917495933398615,1078.5362999679999,4.978242787759058,405.82033108985,157.88319407497045,0.000891807263361266,False,,,,,,,,
6080,cone,10.005542581700766,87909.73051461962,216.65,5.387292130059643e-06,1.4215474148823518e-05,2952.356762698094,5.680817297571897,0.022286899309331826,6.058330359848299,0.6026532844613008,5.428410309388144,962.7344875681815,4.443731768143002,757.0838315463742,1.1409981186141633,0.0003152384187082613,False,,,,,,,,
6081,cone,9.849285380930507,63601.30170788923,216.65,0.00017358641726664448,1.4215474148823518e-05,2906.249617618518,13.549064191785748,0.029059735802040472,38.719059416120864,9.330698374339653,5.090973493763602,1098.2329206205563,5.069157261114961,823.588848060186,273.51312645889817,0.0005647043817026839,False,,,,,,,,
6082,cone,8.523011532657133,60569.53050818099,216.65,0.00026767825788052404,1.4215474148823518e-05,2514.903168071558,6.200936896010091,0.02832872671384236,36.099331919135544,3.9222396772737995,0.7179855191680031,1129.985026287522,5.21571671492048,797.3628577498088,48.33014855560674,0.000555484704266181,False,,,,,,,,
6083,cone,9.602949799942515,83074.41199555599,216.65,1.0748891783746782e-05,1.4215474148823518e-05,2833.562853009353,14.210904059018276,0.005873924076578471,18.86021868606238,4.776188332543506,0.4757711407842572,794.8291082813162,3.6687242477789805,1845.3661252327506,71.66593303593841,0.0006182670877671974,False,,,,,,,,
6084,cone,7.628920672229041,89348.79077129372,216.65,4.386198182705024e-06,1.4215474148823518e-05,2251.0818733544515,14.416527077360819,0.01534948415828033,7.778717910415155,1.9996271812709323,5.338608674136376,631.9611584351494,2.916968190330715,1228.974502824647,12.56168607269965,0.0004774974805691138,True,66.0,37108.5792069076,3.928599412361608,7.5321599890244295,1662452.673966438,2.8446169207591113e-05,916870.8849629046,1833741.7702401285
6085,cone,4.747069264344267,56886.77353297762,216.65,0.00045300078950370076,1.4215474148823518e-05,1400.7278397090936,14.544853664970574,0.02587736387251708,45.23847644411508,11.737256474389495,9.966677850411035,629.953700455963,2.9077022868957445,392.34008564795283,432.79582421154925,0.00017072811842694738,False,,,,,,,,
6086,cone,6.683211375482295,47551.189182081245,216.65,0.0017190872761950605,1.4215474148823518e-05,1972.0294166787726,9.851233178262905,0.03828736555892858,6.978560989435551,1.2118341053349437,5.546518402728456,471.7851334227272,2.1776373571323666,1525.087078421574,4.6135604409252124,7.342030499964444e-05,True,12.0,41111.236906624465,5.932020375460772,7.600605648689236,1346576.0478420993,3.110042238377507e-05,1303928.572200893,2607857.144265827
6087,cone,11.589844607419593,58965.61553203755,216.65,0.0003366071218990239,1.4215474148823518e-05,3419.8401361976835,11.325980761181592,0.0341530382999783,4.667515905309176,0.9348629012355936,1.0052754038791132,926.8332866735899,4.278021170891253,686.6567040080063,2.7456534717932253,0.0005041687613461902,True,58.0,22981.932104988,1.5471454015511172,7.737607966265923,883419.7012948652,2.9867767645693136e-05,834279.7656,1668559.531
6088,cone,4.75478430449242,46255.80568448832,216.65,0.00206855083412621,1.4215474148823518e-05,1403.0043330396545,12.49228310472272,0.033497284892392405,46.091375244898,10.211699147031176,9.226215936456063,558.6532136823627,2.5785978014417847,1333.6965552241934,327.60151033847296,0.0005343479513305557,True,149.0,27988.912967695524,0.24446805736850102,8.746580753690143,836835.1283352914,2.236227784913408e-05,834279.7656,1668559.531
6089,cone,7.413345980777154,27739.67760963243,216.65,0.02913701722952449,1.4215474148823518e-05,2187.471789945427,9.338726161814012,0.04031868463246085,19.604170110292827,3.223913244591323,1.9599669139534708,422.28194904645113,1.9491435451024746,429.3775206283639,32.65250958196794,0.0004963447551625809,False,,,,,,,,
6090,cone,8.875803273261468,67384.15472867295,216.65,0.00010111596062157816,1.4215474148823518e-05,2619.002178464275,12.1297886799982,0.013623579194081682,7.639548869276449,1.641932258013154,7.011160636168609,1032.7805436913775,4.767046128277763,1351.2793266386395,8.469550136270508,0.0002451208670092075,False,,,,,,,,
6091,cone,8.688970567256767,35228.8784314129,216.65,0.009995386173180942,1.4215474148823518e-05,2563.8730539253434,13.266805459780132,0.040445081481488364,49.040946025231385,11.562792759630861,8.638093407614965,441.7888831013313,2.0391824745041833,1116.6355000276412,420.0252087834154,9.929441923770991e-05,False,,,,,,,,
6092,cone,5.884161296728106,49583.97975177936,216.65,0.0012858176812404287,1.4215474148823518e-05,1736.2520078594928,13.92880864024399,0.018070836561965165,3.1239694699559197,0.7747714398484422,1.668363519486586,1053.7243793606626,4.863717421466248,874.5814290198444,1.8858062851941542,0.0005612969740516607,False,,,,,,,,
6093,cone,8.150757922417785,65908.28947529395,216.65,0.0001248491085529623,1.4215474148823518e-05,2405.0615023493074,10.41468448299712,0.041937398222569165,32.47322347728012,5.968555185691081,7.172983262429283,949.9019527667708,4.384500128164185,1665.0422087393506,111.91500029022333,2.531501241314648e-05,True,102.0,31048.645066054924,0.6456433321485079,7.849984650409164,835082.7615497784,2.9719470319606158e-05,834279.7656,1668559.531
6094,cone,8.05715748751613,90082.59256962739,216.65,3.9496777998852935e-06,1.4215474148823518e-05,2377.4426226416954,11.716667015815013,0.02981046528492987,12.036043408368064,2.49619635487859,3.410761697652802,428.14316171640235,1.9761973769508532,1844.7807333771782,19.575252018755744,0.0006655921921527282,True,63.0,38498.770986426505,4.3841953706586425,7.731153541452458,1067757.0586799204,2.5889621188517643e-05,1004664.2395212643,2009328.479903563
6095,cone,11.340659281081582,96198.80526480444,216.65,1.6485388253811164e-06,1.4215474148823518e-05,3346.3124911577574,10.194448480498192,0.04155267167008899,0.5868996344404287,0.10554120573934238,0.4925472673519951,518.1745568115874,2.3917588590426373,956.6767744981405,0.034994031264497454,0.0005630768623988966,True,62.0,24246.246577087328,11.759722381482524,7.9457261625589455,1567953.8075268809,5.23148145786274e-05,1493197.2207791426,2986394.441558285
6096,cone,7.7148504702330225,78099.55792831536,216.65,2.187831793023719e-05,1.4215474148823518e-05,2276.4373618932063,13.731952363681438,0.00553592619613549,25.665123048392648,6.271647976105223,0.2769374046832137,698.2878023913336,3.223114712168629,1077.248461983103,123.57004932443009,0.0005853694773972406,False,,,,,,,,
6097,cone,7.045365657942606,81927.26958181433,216.65,1.2662946708945816e-05,1.4215474148823518e-05,2078.891052240372,8.71796191393032,0.03348673737286409,39.30957310264103,6.02782245770495,4.2768108150896955,456.9602499502675,2.1092095543515694,1406.2662418529076,114.14864934679623,0.0008659659886798286,True,150.0,27252.589744780238,0.42889393452592767,9.373239812485119,836248.6763391361,2.0217512589510144e-05,834279.7656,1668559.531
6098,cone,5.720668303926217,42176.765021181156,216.65,0.003704574386581073,1.4215474148823518e-05,1688.0097822119599,10.686804193400775,0.04016433228228459,12.76424239394481,2.4087840778363407,6.1863372721081085,974.2755677662675,4.497002389874302,315.6104391134114,18.228276863156186,0.0005589243608280777,True,66.0,29051.941008373677,0.5949162970119892,7.748063421983806,871327.6553684223,3.0106876956798994e-05,834279.7656,1668559.531
6099,cone,7.667259990206863,44190.91684609995,216.65,0.0027782810295046783,1.4215474148823518e-05,2262.3947375779344,8.79241985568949,0.039894001738942385,16.37679496505273,2.533043304321425,5.084340555359493,433.4400651760661,2.0006465043898736,1798.8693689310523,20.1574272746994,0.0009701609205968575,True,7.0,40571.43846078632,5.254956075898212,8.637534451417581,1292505.7551252139,2.8420749691945132e-05,1180128.3673774367,2360256.734244961
6100,cone,10.212973664897936,60287.072355729084,216.65,0.00027870026731484544,1.4215474148823518e-05,3013.563894272447,5.819256879459025,0.023114188137510792,46.888946730636555,4.778727852193863,6.160513580914407,578.8352122074418,2.671752652699939,395.46516847469496,71.74216345937754,7.486252430656819e-05,True,205.0,24644.824610672473,0.2305913022156853,9.426911960716836,834358.2543363302,2.2776743965470948e-05,834279.7656,1668559.531
6101,cone,9.409751632028186,87259.2420417917,216.65,5.911914938647535e-06,1.4215474148823518e-05,2776.5554580654803,13.254693531934866,0.007386205270707935,35.88034304811803,8.451801551440711,0.9491145440207938,1168.462511357406,5.3933187692472,597.7829871435672,224.4132292632927,0.0003559625449008992,False,,,,,,,,
6102,cone,6.977861610498131,83177.18745706932,216.65,1.0592227215594392e-05,1.4215474148823518e-05,2058.9724891684723,5.1887182341547335,0.046066709960848516,31.495541795118328,2.8600659950307903,9.98594336551037,953.7904319423329,4.402448335759672,1927.1111877881758,25.698157207748118,8.014225175355413e-05,False,,,,,,,,
6103,cone,10.713040412154882,37136.3200155195,216.65,0.007611284502098083,1.4215474148823518e-05,3161.119654593196,14.508426714415723,0.037636963970666834,16.35558527582394,4.232408418145523,0.7040556771774226,481.3623625013606,2.221843353341152,1429.0238055437346,56.276232047804015,0.000704507025440214,False,,,,,,,,
6104,cone,5.611670627191761,98394.78537127389,216.65,1.204636535817096e-06,1.4215474148823518e-05,1655.8476055586023,8.764666319351306,0.040234445435884655,28.265940480081717,4.357951430987331,0.4674924140893858,1194.494674221052,5.51347645613225,1116.4046185942566,59.66431298297402,0.0003762493014372555,False,,,,,,,,
6105,cone,8.06922343211081,31069.080128537695,216.65,0.01810848303153748,1.4215474148823518e-05,2381.002946615289,8.156115677326628,0.022280849601952386,30.682390118368392,4.397414166081467,6.579248638982105,826.1511603823037,3.8132986862788076,701.8151378259823,60.749766775665655,1.584544418745733e-05,False,,,,,,,,
6106,cone,5.265516728317926,70653.42268520467,216.65,6.338515613777724e-05,1.4215474148823518e-05,1553.7072372647758,6.763181775209437,0.007842379831222204,48.98296908617274,5.808943904171948,5.849368765760149,725.6263672535831,3.3493024105865823,1971.1379639743175,106.00936617574267,7.56831179553448e-05,True,101.0,31592.9540834699,0.745030280299837,7.929295955716532,837280.0973215103,2.580597049648925e-05,834279.7656,1668559.531
6107,cone,10.328225338995018,42128.90792002271,216.65,0.003729988331883894,1.4215474148823518e-05,3047.5714512494283,14.119645339256332,0.02404262831818194,37.267925449340886,9.374641503197337,5.2801225672746375,384.3098660655502,1.7738742952483275,681.7020115386618,276.0954250183931,0.0007693702698891278,False,,,,,,,,
6108,cone,8.907886847902844,81252.14271451392,216.65,1.394508117829383e-05,1.4215474148823518e-05,2628.46914717592,11.83052779140065,0.012251806030969885,24.911182808397122,5.2180709939710255,7.305138649073486,623.1231928495902,2.876174441955182,1887.0370726760423,85.54011697393618,0.0009648943768560643,True,83.0,35603.16735080711,0.9796075528575026,7.610564953608078,834910.756900324,2.3963300967023406e-05,834279.7656,1668559.531
6109,cone,8.345372266999963,59750.640076938005,216.65,0.000300897620698309,1.4215474148823518e-05,2462.486771559204,7.689934875421168,0.03470544818237206,48.4937255350018,6.5479345397942,0.13742758427112955,327.73104390276774,1.5127211811805572,285.95757433309063,134.69718848969018,0.0009828417445889286,False,,,,,,,,
6110,cone,8.686307660265005,37027.229275858626,216.65,0.0077308308476618836,1.4215474148823518e-05,2563.0873042869434,13.185600050019785,0.010464808397992575,40.578503698043015,9.5068432516405,4.71863433743352,690.0516224707883,3.1850986497613123,1948.5577490971357,283.93735958008375,0.0006842727429280043,False,,,,,,,,
6111,cone,11.488402745763327,70799.58389305115,216.65,6.207538485177296e-05,1.4215474148823518e-05,3389.9074699943226,8.068570628723029,0.033073005232780284,30.514122307304948,4.3257266011373074,5.541804521969203,311.2603667331911,1.4366968231395851,1923.6203603140284,58.78520096288416,0.00017749854613577286,True,38.0,43160.286112642316,3.3567267428857903,8.7827749102093,843091.0279750181,2.095750372077145e-05,834279.7656,1668559.531
6112,cone,11.552617260637348,73538.41434126036,216.65,4.197558075320203e-05,1.4215474148823518e-05,3408.855383683524,12.764352807790742,0.02278364690035366,3.3526980867109124,0.7595210394100429,1.3375372214903423,810.8447035348912,3.742648066166126,982.5045042203927,1.8122974948174515,0.0002659520770544075,False,,,,,,,,
6113,cone,11.36897252214009,78904.38042569852,216.65,1.9502086406854904e-05,1.4215474148823518e-05,3354.666939507802,9.895332985502725,0.019197843874773766,29.66239177148579,5.174426394939202,3.0836308559639845,337.10513577106315,1.555989548908669,1143.8176593335284,84.11516474604223,0.00015051004946336523,True,154.0,25175.227103545487,0.3810776433484315,9.864605751526359,837459.0126187427,1.7401608362500447e-05,834279.7656,1668559.531
6114,cone,9.652438795638552,51222.23497503936,216.65,0.0010175099155753547,1.4215474148823518e-05,2848.165676387423,13.793760445838323,0.005608636595553024,26.898434108278348,6.603783200860285,0.7834032618159175,311.97129516181747,1.4399782836917492,1818.1542842357726,137.00470659835028,0.0005836887085046797,False,,,,,,,,
6115,cone,11.401106134321441,33923.83558038136,216.65,0.012043899869339262,1.4215474148823518e-05,3364.148672902954,7.8048559969515665,0.034611062345524995,30.124869017869937,4.129194862889634,7.294721368531449,704.7694683141456,3.2530323947110342,824.2611050306471,53.56494081955535,0.0007023372730339261,False,,,,,,,,
