sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
8264,cone,5.533313718070106,88537.36405964635,216.65,4.925279064857728e-06,1.4215474148823518e-05,1632.7266654736004,7.635831922109521,0.0307931696911959,49.72831584359599,6.666829621608975,4.143925115303774,296.788581625359,1.3698988304886175,1921.658237544984,139.6331660836308,0.0008394581804281,True,37273.63069328226,5.220280174067427,8.624782121196503,2502807.80011995,1.5649799031520994e-05,1235550.6667297736,2471101.332526175
8265,cone,10.911518946098909,64775.59543977706,216.65,0.0001467777165736,1.4215474148823518e-05,3219.685138389322,12.915673597711262,0.0445040468264564,38.28688749689596,8.779891514911476,2.648240811124944,456.9394303664425,2.109113456572548,1927.9813203517404,242.17436642575765,0.0006762029359895,True,37685.80166789499,10.269909804410426,8.460895144635831,2951808.3839043677,1.5709985627727612e-05,1469182.7464353,2938365.4928706
8266,cone,8.921179745337309,45586.178373865965,216.65,0.0022762044169327,1.4215474148823518e-05,2632.39151073752,6.692111064847648,0.0378753639170508,11.115502136196588,1.304219832634063,3.796839720258669,485.53753016270446,2.241114840354048,687.3264846622069,5.343815714394368,4.148041161669611e-05,True,38588.300114719874,8.353559484594866,8.062959114482728,2995992.832735163,1.5841323377408316e-05,1485971.9823887018,2971943.9647774035
8267,cone,6.789498467647135,47769.47834069453,216.65,0.0016663062178524,1.4215474148823518e-05,2003.3917753692735,13.244369459034472,0.025972227873135,24.94013713947631,5.870036018554042,8.236713295056667,349.35288377018406,1.61252196524433,349.94817300658576,108.25087235658866,0.0009931307590475,True,42073.11795278744,6.235584055922257,7.713047593738287,2875504.389101918,1.634279242332086e-05,1435171.5763435364,2870343.1526870728
8268,cone,9.067136152000838,74940.52588615404,216.65,3.435633371471399e-05,1.4215474148823518e-05,2675.4591785579823,11.388101628469013,0.0304131190507802,15.693579398482951,3.160989300298634,1.939642287114685,385.6038367094436,1.7798469268841155,930.597538467367,31.39033310084876,0.0004631563482156,True,34572.56260881239,8.690254609407297,8.417937935207654,2987837.556036442,1.5252152436599771e-05,1480209.0165668868,2960418.0331337736
8269,cone,5.25550269734557,71784.96996238404,216.65,5.392423968500076e-05,1.4215474148823518e-05,1550.7523758145655,8.540754057354095,0.0347386682119672,21.76157431715624,3.268115331247936,9.089570873644602,291.8414481208553,1.347064150107802,450.76238471234126,33.554024810184146,0.0007592065503547,True,42291.1452563906,4.821012047854385,8.253610457599542,2375990.854820541,1.6373873042918016e-05,1180239.2536885298,2360478.506866054
8270,cone,10.071891935669155,32333.217911539534,216.65,0.0151165382436113,1.4215474148823518e-05,2971.934607906357,8.197577645533535,0.0064453275281166,49.51696206525266,7.133366296960786,6.237650564195083,773.0000717749484,3.5679670979688365,1384.7628256808696,159.85967428368002,0.0004151327045088,False,,,,,,,
8271,cone,4.989069590489864,85511.80330544568,216.65,7.588272025168744e-06,1.4215474148823518e-05,1472.1353914372528,6.38614441005387,0.0232351136217239,29.20842861429655,3.269098182798304,6.829059847677547,400.7657070890934,1.8498301735014693,575.4180149390263,33.57420988993268,0.0005770087022281,True,40358.37445724305,4.625476377187547,8.019511056113496,2281720.899628077,1.609715181373126e-05,1126191.2749362695,2252382.5498944
8272,cone,7.5569560911770655,45677.581420399794,216.65,0.0022466759050165,1.4215474148823518e-05,2229.8471311294657,5.923790825760623,0.009682246524766,0.8626617638823855,0.0895094636618706,0.0110177331335873,369.00091111944585,1.7032121445624089,820.9927554032439,0.0251702646785204,7.520372238838647e-05,False,,,,,,,
8273,cone,9.76134794722608,84153.49454916739,216.65,9.213299231424735e-06,1.4215474148823518e-05,2880.301731737106,6.628125840557085,0.0462167097617643,36.770468466599446,4.272781246175884,6.885575313827058,691.0252283692228,3.1895925611318843,696.3317591318505,57.35498760830516,0.0005077438697564,False,,,,,,,
8274,cone,7.868746329921254,30902.262609571026,216.65,0.0185452108105526,1.4215474148823518e-05,2321.8477410297423,11.242682084538284,0.0460864344697787,43.129937550977495,8.573351543719578,7.552970209668795,974.9400950672356,4.500069674900694,732.721182166696,230.9144638057485,5.823889015829366e-05,False,,,,,,,
8275,cone,11.77193535674147,92656.06999274567,216.65,2.734625161634881e-06,1.4215474148823518e-05,3473.570041477225,6.743410031977217,0.011736424566271,47.03637840816032,5.561636574046815,6.855689017583085,1014.0114615858678,4.680412931391035,1637.658796465174,97.17511998328358,0.0003329495692212,False,,,,,,,
8276,cone,11.715722772953985,37341.86042937732,216.65,0.0073910442641063,1.4215474148823518e-05,3456.9832746388893,11.943920803172489,0.0093295191975625,9.87695950008932,2.089310642521477,2.4000103473563703,661.3534988649517,3.0526355821137856,1433.3226697251566,13.71373981904241,0.000769464146743,True,37341.86042937732,11.04859986805286,7.898920752721141,3035554.1362088206,1.565977107509248e-05,1491951.4966685467,2983902.9933370934
