sample_index,init_Mach,init_altitude_m,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,x_sensor_m,T_wall_K,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition
2773,9.510667563629923,49566.62883688661,2806.3329369673515,14.361473964228484,0.019963143416029373,1.46140061453968,713.2932515357786,618.0352256337527,0.0012520097940622841,0.0006196880813426768,True,42094.2727308233,9.510667563629923,7.5613148705326605,332947.8175077619
2774,16.45345299204542,26286.11636401687,4854.9554223718405,6.137245521147367,0.04606122482904439,0.9915611239543204,1185.6965736547936,1320.3089382232668,0.006665317430721431,0.0002738610271474181,False,,,,
2775,18.91167224109534,73814.23725342748,5580.307412517836,5.030618961373246,0.010386779886736183,6.846040529975601,420.915408720304,1954.9546820604503,0.0003389313404900497,0.0004960911597466088,True,73814.23725342748,18.91167224109534,7.95296809386563,19299.84212028014
2776,8.172607361419312,80940.33750299005,2411.5086628576537,5.571256432723671,0.04247422922730629,4.90597084154855,1173.662301449399,591.8641317068159,0.005667622109016442,5.7912013194893e-05,False,,,,
2777,15.044233857482459,89957.92327970045,4439.134130515093,13.05030083746949,0.02058135126634649,1.9825761206600907,944.2550807879823,1511.9070507753343,0.00133075357799023,0.0005053174882909959,True,1356.1495971814147,13.24911053643377,7.622361877731082,137017387.52941182
2778,9.601353482536068,68278.87318420378,2833.0918242318676,6.188402229828118,0.020679505305160665,7.838232612328094,1091.8583250292995,932.2287068844844,0.0013434767760221232,0.00015575798003637895,False,,,,
2779,9.07182610234272,60004.552546088555,2676.8430521955697,8.485254110051503,0.007463298133510982,0.6113300386510137,839.9477391801151,1690.5110840914742,0.00017498928386254113,0.0007692974060951393,True,7538.260370111624,8.634509734076897,7.931672923480829,19557905.54846724
2780,7.325284456494302,59689.72186871622,2161.4872883927096,14.882349411500389,0.049745954400923956,2.631607934879524,322.0025312446144,965.9414405309122,0.0077743736109721325,0.0007612763726927001,True,59689.72186871622,7.325284456494301,8.050226190870541,51661.05487558239
2781,19.247633448540483,41332.25718159831,5679.440201640033,13.54066012950824,0.011419988525413382,2.8289175102696005,629.1332693863833,833.4559635153141,0.0004097143808008263,0.00035568262633773424,True,40086.05847260539,19.247633448540483,7.576918753094015,971529.173023104
2782,5.036441129209363,95033.71623723053,1486.1134122747949,6.3909990484220325,0.028194187969147032,9.226151379597946,1144.621504282291,1604.0096195076183,0.002497290438477354,0.0003431235965319342,False,,,,
2783,10.657955695225786,72955.28173215209,3144.8656898312684,11.810567898020931,0.03909524886207464,9.560192553008305,284.9677790550865,1433.2492608185446,0.004801731111502566,0.00034056853502321407,True,72955.28173215209,10.657955695225786,8.533862071345052,30106.25183782823
2784,15.8909107102567,36902.02636817862,4688.9648729957335,6.283873686091287,0.02790840042313114,4.127395691376021,804.6823292138791,1702.8599959468058,0.0024469199606577895,4.686308608942703e-05,True,35418.52782071415,15.8909107102567,7.523730836289463,2666171.871865209
2785,16.620028775934244,51003.23259228638,4904.107293752144,11.01257421687146,0.02967255358970205,0.2969299491552291,403.90013793087155,1614.6148142323825,0.00276604803919086,0.00010618896535654525,True,51003.23259228638,16.620028775934244,7.717249389028683,21689.03426562338
2786,16.33235560247207,68301.81706029637,4819.222957677138,7.374834356658345,0.028655120024107777,7.185503667839543,452.70549230917015,1056.4517025140806,0.002579611690483009,0.000183301957259042,True,67958.59184893809,16.33235560247207,8.931351756843169,46280.80641315521
2787,7.6236648893649015,62620.46773052349,2249.531038309224,7.087823396290126,0.00874528212447697,3.7819148784854604,673.7909536222852,1661.8989378993601,0.00024026887871317088,0.00045692725828649195,True,62305.79201328468,7.623664889364901,7.513134356961797,45146.356463683594
2788,7.014172211609899,74371.64096897386,2069.686735584856,9.63256779017088,0.04559157570563248,6.676840869894865,345.53184175637705,294.63329066669314,0.006530088651165073,0.0008996319720884597,True,74371.64096897386,7.014172211609899,8.195683476392663,15758.49609530856
2789,8.264395048101587,70484.91743361941,2438.592651086782,13.632688107387388,0.018595348422659357,2.0999792522180614,1111.3801622910744,300.8508710743081,0.0010863218453744286,2.4447861116476022e-05,True,708.3911299861211,7.22402213987567,7.938712256659254,123676956.0091111
2790,15.880738727659185,64790.81423175664,4685.963404423031,6.681044226620109,0.01211228378688767,0.6920651675786588,571.128542144421,326.20247126318293,0.00046089494829385755,0.000788252514205376,True,64465.232250692534,15.880738727659187,7.62257524447321,7231.767604006441
2791,17.214850790811063,41630.51726307362,5079.622692730614,6.629763557766384,0.029430848697328437,7.926942830067212,869.7528715627676,1723.6568341631296,0.002721168561333698,2.6238372489774934e-05,True,24894.630926159603,17.214850790811063,7.5713607273997505,23119060.990283135
2792,11.998181136138413,79432.29204848247,3540.3288655370125,12.911894923925011,0.031003833333327964,5.6428442455267005,909.8898516366625,970.2925991672472,0.003019817238116707,0.00041309009172914096,True,39117.410154529054,11.998181136138413,7.570585979736844,2011498.6284860752
2793,14.147279914879181,46644.521851859245,4174.468020041814,11.841202977482842,0.028403200522742235,0.2257515596864216,1139.766545184618,1567.7006923341435,0.0025344541120199317,0.0008795393613933287,True,2343.945821701469,12.604891321370348,7.558005305404333,13649825.81209446
2794,18.494924428066234,54468.25978454205,5457.336747599936,6.855741992569011,0.024200436844839215,8.677512116499795,410.7124136392959,476.4162213815978,0.0018399087458530689,0.0007066818235816484,True,54468.25978454205,18.494924428066234,8.03261236466647,387942.60396307043
2795,10.22990190335322,98099.5563316692,3018.558945652812,14.43887999305616,0.006525582730188737,6.50182707226099,527.854100982041,676.0928499695001,0.0001337791624352821,0.0009727709944356118,True,97606.59373703769,10.22990190335322,8.192832658866017,566.9684644390952
2796,12.046945867926382,44587.572383162755,3554.7179788209514,7.9557794829083095,0.037088439258685296,4.996981613166815,819.3288831662444,1805.3685759541488,0.004321425084016872,0.0009975140198335015,True,42795.10716172907,12.046945867926382,7.739170254956413,1070081.6885851824
2797,13.51179741015806,52046.102192364895,3986.954843712819,10.554697307749558,0.048121067063051956,3.860542475236736,1190.7470725966903,895.5117161618341,0.007274788486932843,4.2845966428960933e-05,False,,,,
2798,10.838798110844968,77082.19327918853,3198.227246626042,7.084251773261884,0.020923533346336107,0.07811782926314019,1107.332380276379,523.8573416604353,0.0013753711923432332,0.000776398938313632,False,,,,
2799,11.1831695572876,81907.2339092763,3299.841662884137,11.974509392460243,0.0064790856875873125,9.067962212709885,1097.2622512736734,1695.3586125876823,0.00013187950852038737,0.0005095208224218357,True,12759.418347676212,11.1831695572876,7.595749488552077,147717367.6874498
2800,14.172857895853252,69061.07949982338,4182.015369372281,14.186510769323636,0.030414200906823678,4.458465174104976,830.5380802775614,355.8367710471384,0.0029060473989379323,0.00017513209444803592,True,67325.87649731526,14.17285789585325,7.509118994071735,29578.610041824264
2801,8.512175722436648,60483.73954910904,2511.705822468105,8.71524275660368,0.02369445964835266,6.732910286486656,874.5207496001789,273.27080296441534,0.0017637762519988047,0.0009171969972431418,True,29785.962190013495,8.512175722436648,7.55076530043669,8231715.248846911
2802,19.114114961948474,69706.08934589813,5640.042617389471,7.60265329931726,0.014795294456671881,6.515578814028067,769.1052078181826,242.74903913237324,0.0006876969505535038,0.0008937707760987199,True,58847.35180960244,19.114114961948474,8.377835145144132,151655.31579084482
2803,9.058359966202236,90238.74173032324,2672.869570719964,13.05154712832052,0.03253562142936057,4.919961367661635,921.6506964313861,1842.5418304398604,0.003325585248029196,0.0005805747627882088,True,4534.61013720218,8.289945284170804,7.523032796127488,214488455.48910984
2804,15.123795647697408,94956.78702439333,4462.6105974308475,6.652617388498401,0.048096986383067,2.0985411328235664,305.28355713833514,1510.5856417665982,0.007267509428837633,0.00041814309583209004,True,94956.78702439333,15.123795647697408,8.589548031711892,289.6079685562077
2805,16.27933761771573,87323.37052059095,4803.578827979836,5.7920704541110135,0.014463176449631642,9.83897668670279,314.43256710232595,424.5892840630144,0.0006571692620706029,0.0008837367621362776,True,87323.37052059095,16.27933761771573,7.842664673187851,4046.238058520868
2806,19.15639691875825,42343.98080017261,5652.518844451435,10.391289300422216,0.007188949668034632,8.150747460298208,305.0113059070513,1949.0634256250446,0.00016236064154066164,6.575030199474776e-05,True,42343.98080017261,19.15639691875825,8.746166425763205,2080291.2519311588
2807,12.589699086997953,76137.99115869933,3714.869327307815,6.826132744641441,0.03574756344773949,2.6222986927980774,1070.0079434797815,1875.8535250244627,0.004014604471669829,0.0006182917620548166,True,58538.25450894973,12.589699086997953,7.575735126770385,57607.75474177483
2808,14.617892364151139,98044.22300531037,4313.332637914622,5.512986482929875,0.047748362624615154,0.5851942887053527,1004.5888597330953,557.4511961254464,0.007162536359349323,0.00015934382478817216,True,1478.0536131453846,12.891939349405291,8.162237609481135,39466573.66514838
2809,11.619327331311723,29349.782403107056,3428.539666338596,10.231670924008037,0.042911111815765894,5.892330034708936,1053.1912062143733,1508.9610150611534,0.0057848140984285,0.00015970558318680807,True,147.48634373420646,10.091940099934023,7.686986394741442,423628525.9431521
2810,7.441641619420585,62205.09859106214,2195.821044313359,9.403149153752771,0.008170242957677716,6.568301413105305,716.3113368014592,1881.4842717254928,0.00020971032595870902,0.0007652095424394578,True,49388.972750692556,7.441641619420585,7.7971431330717635,484753.3472026481
2811,9.723036291332164,52379.31908117591,2868.9970298236453,14.933141566285954,0.02713648465424269,8.43384761391742,855.3249083533184,480.9787949668256,0.0023134336423492716,0.00020486415561003747,True,51852.89376377716,9.723036291332164,7.623885157159027,464223.84716097906
2812,6.550783749449386,70753.60443005417,1932.953714977061,10.879409198190768,0.019708882839762607,7.483963188601721,704.8396070427402,943.290070985564,0.0012203204476256997,0.0009376105987939371,True,70753.60443005417,6.550783749449386,7.64582698094784,24794.294306221876
2813,18.867668234125887,55798.80675555211,5567.323056447064,13.055600595068098,0.030024745530667998,7.201960702837697,411.78147214938446,1318.2967724561254,0.0028320997345990515,0.0002310849783272459,True,55798.80675555211,18.867668234125887,8.191172614205975,266422.3678049045
2814,18.89688090049341,73857.36646637323,5575.9429001389335,11.961233242211987,0.03723551013849146,3.8804318823313846,520.7012085845513,1434.6681120209548,0.004355765483429413,0.00037435124102941386,True,73115.08137625892,18.89688090049341,7.611578540780947,11989.043382024769
2815,18.648770400743587,64137.805795276865,5502.732406469905,7.797517468631384,0.029172910645114597,8.78548270117631,307.3820108869042,774.6073592782559,0.002673679808412998,0.00038543785593053427,True,64137.805795276865,18.648770400743587,8.19349521899094,99592.70012318135
2816,8.389007911552172,55325.903945074635,2475.36243414686,9.573641417292231,0.009918988292939135,1.5686986177619064,417.0768722562881,387.5263127813703,0.0003090897676318347,0.000724743562522649,True,55325.903945074635,8.389007911552172,8.010195051026505,56967.90033237559
2817,19.712641678195475,54286.68269248745,5816.65117049274,13.376420789634395,0.023253495857293537,0.740901946430047,474.91501487824814,280.36469309719195,0.0016987379062205926,0.0009626791804563217,True,53741.08789155792,19.712641678195475,8.097425187741626,36655.75565336101
2818,8.165514933096343,37102.09145044835,2409.415884924594,14.782176273903119,0.04637696098242258,1.2653562367721891,1093.6368973996866,1792.7165157515929,0.006757008196482064,0.00033612947502309915,False,,,,
2819,16.775334641329177,88424.11387693188,4949.933726276054,11.912013115494915,0.022751381413396533,0.5695246691857206,672.8708188208971,1394.080977096066,0.0016261680164057822,0.0006289599318680633,True,79092.92598037123,16.775334641329177,7.7824107006977545,732.2599491862845
2820,6.072411107101143,86761.02381928443,1791.799280403007,8.545541013135235,0.033419443755096354,8.501957474121513,337.7087954151314,1347.3469824462334,0.003508716723473613,0.0002446528513145728,True,86761.02381928443,6.072411107101143,8.060361416169062,3295.5722547482796
2821,16.027043386807087,82649.68250922179,4729.13383184588,6.238339224329672,0.03242914415122304,6.180145962933285,433.29975893723747,1312.1090888428662,0.003303853998972517,0.00037503405567859146,True,82649.68250922179,16.027043386807087,8.124591453204916,4885.621557697806
2822,14.279324948596097,61766.123948125365,4213.430829413875,11.82308164866489,0.00815859219782352,5.4971491360608615,877.7788545791259,828.93077333331,0.00020911265888849545,0.0007259546097178807,True,17071.039282145197,14.279324948596098,7.593565452674701,49742026.38768357
2823,5.868052047829836,78759.44540649545,1731.498617472271,9.623934796917467,0.028203569878516858,5.189003283586694,514.798697520156,1617.436691817536,0.0024989527137498305,0.0002713217054328325,True,78759.44540649545,5.868052047829836,8.129603412912996,5662.466142175224
2824,17.32469552175791,40997.71607524507,5112.0348114747585,5.278926281882306,0.029138286991543458,2.790395645174027,677.7313800322587,234.82014665101883,0.0026673371002725282,0.0006407742517309166,True,40997.71607524507,17.32469552175791,7.781930148759755,830729.1211608369
2825,5.775059786874871,92120.1859166364,1704.0591929465988,6.284217078028923,0.022304143854448448,9.827174511600873,700.9849521106527,1237.4975420011438,0.0015628632809497182,0.00012694219067587055,True,83324.79128137966,5.775059786874871,7.797540027395352,5082.052711524936
2826,17.607974351538154,42516.65227367665,5195.62249919901,14.524805765566528,0.023694246701886433,2.171292122324615,754.6320158505536,1499.5693410456574,0.0017637445493782003,0.00093707804382685,True,42303.00075471345,17.607974351538154,7.528227537095802,533539.5401048689
2827,17.722434999565568,70666.12187172781,5229.396646428625,5.898119964283781,0.01684130391185555,6.2942473752813335,486.6866641568871,1036.7755380937783,0.0008910484083667911,0.0008893258560684145,True,70666.12187172781,17.722434999565568,8.13525315171942,27574.821236033695
2828,16.318502758671073,41562.31620923035,4815.135369548407,10.325617421599214,0.04396703651525949,4.105056525356465,1171.097488767958,1491.039583111334,0.006073013700925387,6.925942667853991e-05,False,,,,
2829,19.899331051839848,81014.06329448704,5871.738001646792,14.461080429972256,0.03979722926768861,8.699384469569589,287.8666394195931,1642.713952303187,0.004975715571933197,0.00035698544513037525,True,81014.06329448704,19.899331051839848,8.537652347956213,8874.212504307523
2830,19.410035654851363,69632.64882034753,5727.360566594145,14.642074844734744,0.04332909658223461,1.5118607437449387,449.50031737317363,455.2854845547347,0.005898059382134951,0.0006514684558710058,True,69632.64882034753,19.410035654851363,7.7004436252753035,7735.967561264182
2831,6.0862239351389675,56931.90512021212,1795.8750609952601,8.171630619539403,0.04095848875989627,9.332034334982536,1177.6781649143613,1989.7590844676897,0.005270328928853664,0.00040728864840673375,False,,,,
2832,16.787812543806893,90509.96665541104,4953.615607539719,13.256309918675997,0.04609070763378816,7.985213899184691,862.2746438437442,870.9359749243206,0.006673852815732988,0.0005848434983901535,True,89145.49479628424,16.787812543806893,7.647598055349446,2397.7302430523837
2833,11.90244038368988,85494.54428638343,3512.0784377716864,13.844524881711912,0.01396271964471597,7.143333380967539,631.9442436368844,1255.1584497443027,0.0006124771750393252,0.0007830269234779492,True,82916.81933302514,11.90244038368988,7.541940976472891,5109.752550514033
2834,15.64559674646394,30415.312346152597,4616.579559148544,8.84199100582139,0.018398133070887748,2.6052166025931265,614.5130308583921,1036.3504526700867,0.001063401782936299,0.0004183059374410716,True,30415.312346152597,15.64559674646394,8.384720501732499,3505361.3581088786
2835,11.29299267145868,78819.25030599415,3332.2474031202087,11.400203455910628,0.04552009834913094,6.646686236475163,1121.6232113609476,703.5621600312172,0.006509629275284728,0.0007567847204718736,False,,,,
2836,5.695304334683088,81787.35003983739,1680.5255817788145,11.41109086144326,0.023879493410753523,2.5070743444925188,1014.083694992527,1353.6647846875194,0.001791431024624138,0.0008545825411153996,True,14795.701514744447,5.695304334683088,7.590082137194543,21964139.843208738
2837,8.829974030254727,28436.570179381288,2605.4792461079883,13.333176801326784,0.028932965289311007,8.86968893985475,501.37636025175175,339.7737209927643,0.002629878985125609,0.00020043909799078227,True,28436.570179381288,8.829974030254727,7.546198399747092,14772377.596238041
2838,17.09718505581578,45567.256336421044,5044.9028136621355,10.693431905656842,0.024604307288083525,6.3670687442407266,991.349463972567,965.4493021652424,0.0019018320303658463,0.0004927454275041918,True,2747.7742514424754,15.306975880642655,7.846386576374143,389419135.61364424
2839,11.530271079417123,46333.35158675453,3402.2616483905804,12.324714685880913,0.007717802159043873,7.905774273850195,639.1088595578963,1068.443148583836,0.00018712730188892094,0.0002676716352427831,True,45867.68976176202,11.530271079417123,7.607164357090417,1116820.8162378948
2840,17.91740316157896,73203.41416540762,5286.926317301627,10.742027799929941,0.011796259757294678,7.598479741575119,303.5585519248852,243.46103749789432,0.0004371580975063536,0.0005795750290182448,True,73203.41416540762,17.91740316157896,7.940010095927098,23577.465669350815
2841,17.058539979985927,56057.90486791116,5033.49972881795,13.995590995426468,0.033191337619895046,1.1143254640893419,463.7583593664949,832.8054114184614,0.003460982334559863,0.00015994476241583058,True,56057.90486791116,17.058539979985927,8.028940942554993,39347.34297646407
2842,17.51463449579893,90548.16545588481,5168.080509139924,5.2496428167996,0.02206135441972117,4.8956737491199265,725.9117412492318,391.160606173873,0.0015290236965858183,0.00049505956241039,True,89183.11773544434,17.51463449579893,7.774833962020422,1488.0330627743667
2843,6.544788072895891,59046.99408734793,1931.1845579248452,12.432268015573012,0.024418601468935153,1.071769777531608,422.743368433823,224.63415396012735,0.0018732314753001403,0.00033740312090637807,True,59046.99408734793,6.544788072895891,8.341771778958288,21333.669640986147
2844,15.484789317857857,32771.18712551749,4569.129768648871,11.563493626969963,0.028669215238376046,8.303040228672742,392.8053847019652,1080.1249027327203,0.0025821500935404758,0.0005085192139152373,True,32771.18712551749,15.484789317857857,8.313005393045344,8183434.556430114
2845,18.78893230745333,62067.10656780504,5544.090278845961,9.241592726219992,0.04114636775474935,4.768462542163118,1027.3054554801324,710.1183411266265,0.005318790439425852,0.0005302215614626018,False,,,,
2846,16.907514851728102,83808.68014178713,4988.936422519618,8.620399348616239,0.019360853694654675,8.6058305041549,670.9788424869705,778.4189688558735,0.0011776029336688309,0.0004516022116331261,True,83387.530995346,16.907514851728102,7.625119071477824,5996.693685084847
2847,13.156031300632977,54580.764676603634,3881.978179946862,11.531940862286476,0.0451735648425519,8.140297066624699,505.61511961095346,1555.6877192297482,0.006410894066312406,0.00035156650703398575,True,54580.764676603634,13.156031300632977,7.826720186090199,345647.9563778265
2848,18.07932182401231,28870.743546681457,5334.7040019337865,5.526047259505234,0.030966333711746594,9.760057636406703,587.9172528437,1718.6462492099681,0.0030125166234817513,0.00048483803980005146,True,28870.743546681457,18.07932182401231,7.796676252703726,16621924.402177576
2849,17.771172648008314,70133.15840684068,5243.777768172198,8.952170936130518,0.030565666287811318,6.774164491381212,793.8486397143149,535.1547578306152,0.0029350642131121493,0.0006550208166742285,True,66256.45115822135,17.771172648008314,7.656798993456206,54212.1388297652
2850,13.310457184817112,29218.965902922224,3927.544954540426,8.69514126377127,0.016372594763286702,5.350953344660271,534.2693503823731,346.55137500974513,0.0008421411678304751,0.000436698822781835,True,29218.965902922224,13.310457184817112,7.586541085961741,8483091.42040192
2851,8.369074848881716,67837.9537325348,2469.4807428846557,6.98591467986355,0.023055623757051686,3.7311306639779764,1196.1589582485321,732.1842500256807,0.0016699506044239064,0.00013052408515574603,False,,,,
2852,11.879265394330886,39420.48407976576,3505.2401442957666,9.596968802228464,0.0138507093455652,3.880216250677596,603.6161295708108,1524.6284561281454,0.0006026898871264036,0.0008027924052244836,True,39420.48407976576,11.879265394330886,7.521676805087422,1393298.0422768036
2853,15.885359993740913,90733.50476732974,4687.3270112496675,10.118276855617781,0.028568219358724445,6.956223078432951,372.44682641760016,750.4735097500587,0.002563989347339846,0.0004313891289162705,True,90733.50476732974,15.885359993740913,7.654504199392745,1744.1720104630078
2854,13.191574050470557,72426.4958529862,3892.4658548521475,11.420412852767488,0.01994165353909798,7.298956621043281,689.7662917835557,1322.5137225476856,0.0012493157238723225,0.00031995351915782317,True,63691.64208177179,13.191574050470557,7.5521019807942205,82005.42568269555
2855,5.053927176078619,49110.65946381047,1491.2730573720755,5.69740810637076,0.02589777645267229,2.802787039618888,1188.424165390627,1695.484823677985,0.002107049935625723,0.0009022278517582963,False,,,,
2856,13.288556378576557,47881.63166474269,3921.0826369914407,14.736940940434478,0.04364929068753744,9.0849221178114,748.2720982781286,1911.7444181517374,0.005985552633527234,0.0002529846922595498,True,45234.908306390076,13.288556378576557,7.6214921718165165,1415077.2800302673
2857,18.387577842604724,44945.18170472127,5425.661761965526,9.019987882567554,0.04989143563955497,7.297695099773112,406.6418616766445,1804.2403816299554,0.007819912161756197,0.0005096560166066935,True,44945.18170472127,18.387577842604724,8.73135239348069,1271872.6760434967
2858,13.955804403991952,70612.83035295518,4117.968933176413,14.107706449192111,0.03837101890470557,0.2789109482577345,1022.4857894300145,612.9086150254473,0.004625477107975064,0.0008982074608243113,False,,,,
2859,13.339350436280128,52850.03728191503,3936.0705477960264,9.272026019801991,0.026971587472294695,2.2956308664741623,955.0163726817127,1360.7317807629756,0.0022854035088172167,0.0007400616431322124,False,,,,
2860,5.777532208310749,98467.55500748487,1704.7887356062647,7.411921622252259,0.04994753909266384,0.9206893312418197,532.4408230555257,1469.476749905925,0.007837509199989854,0.00011430936256227929,True,98467.55500748487,5.777532208310749,7.944752830241182,59.21382456873718
2861,5.666283421049554,92440.8450689837,1671.9623189746223,14.286819249208449,0.01850442912504307,6.18465731854604,1074.5411277210117,246.80926405191403,0.0010757249840679908,0.00015961958320851057,True,0.0,4.91324395363623,7.924849197427122,316448787.4252047
2862,5.31675011198736,93665.79466847054,1568.8247809179304,12.771422458031207,0.021371480403072032,1.5732337583932574,319.8823028952482,984.1882690176201,0.00143489157718203,0.0007951816181742983,True,93665.79466847054,5.31675011198736,9.379892817135126,219.7217936534194
2863,10.202637005516781,70707.6537870194,3010.513834170412,13.05738472154366,0.04297785717724406,2.0118761144665407,879.4205099365162,1379.0203767833716,0.0058028238761050725,0.00025107910282714456,True,7461.6117061678815,9.700709444312814,7.6184730924949955,66928963.64584306
2864,19.27884940401957,93346.57884006742,5688.651160117319,8.481139634878035,0.025528925886017614,3.3250204512955306,285.2867372552925,342.65064533755503,0.0020474577924905436,0.0003850316964546209,True,93346.57884006742,19.27884940401957,8.151719541234296,582.3293425712059
2865,6.2017969248878915,95843.52455063455,1829.9774292660743,13.099457751876603,0.04449646969045952,7.729459006215241,714.6709833799044,1567.3804076732183,0.006220151810713088,0.0003273204123644994,True,87655.8867749522,6.2017969248878915,7.555712378580459,2220.9828875106195
2866,15.62492348780736,49389.53241396852,4610.479456679999,9.23006871832867,0.04307004100171366,1.0473451041510913,415.7737386018568,724.9425135982634,0.005827743693823606,0.00016505201407760793,True,49389.53241396852,15.62492348780736,7.6854871101481255,95889.69853590142
2867,16.119599032307004,51391.51078538466,4756.444423319183,13.845746156916498,0.008728685714351458,7.917318721773007,315.9296636442358,1324.5955833742207,0.00023935780070598087,0.0007608175813443402,True,51133.26198746815,16.119599032307004,8.07691928376412,572498.3687852056
2868,13.083086960533002,29261.864344681973,3860.454338132568,13.332555594428333,0.023725125902443217,5.628057679814767,1084.138038672425,1148.0282229918844,0.0017683446965319099,0.000628382219127869,True,1470.4454444563817,11.537326222220571,7.622999600001242,366519406.19824064
2869,10.004582940026825,79868.95729735919,2952.0735991852016,9.787679313433193,0.031951251340997834,6.645163036257104,1168.73510917688,598.194256716191,0.003207196843600902,0.00022394690832292955,False,,,,
2870,7.550412444650042,99263.73138834636,2227.916283409913,10.136517784729456,0.03233608500230885,7.772597733870454,594.3034447910093,310.96286982584445,0.003284919629146566,0.0008525353238883461,True,98266.10594725746,7.550412444650041,8.017054130982324,558.127053078773
2871,14.390592907857533,29876.584028516867,4246.262903168467,5.4606014146078055,0.04795996990847973,0.20498091837283472,295.14490363171797,1267.4980636180721,0.007226161716806307,0.00035912665992265453,True,29876.584028516867,14.390592907857535,7.776666080781387,308395.21086319356
2872,16.31190186149388,95664.25618164765,4813.187628757558,14.44537376840438,0.03146033297938354,4.187589833247595,974.1071666404508,1515.8580645445845,0.0031093993436390127,0.0007328230471640461,True,1922.899621741657,14.461190270766883,7.8045681370667666,276668291.31907064
2873,19.285821400787093,96304.08251562544,5690.708402054777,11.652303383365247,0.019505663376215957,2.93944543732816,1032.45335963064,1499.5608057135469,0.0011952845961138961,0.000790219757964634,False,,,,
2874,5.462571164538449,50196.509582065555,1611.8525095121136,6.699215921518499,0.04049499045002067,2.159932231151128,1097.6162101366735,461.1725525268011,0.005151722653692341,0.0007374263316506005,True,3279.1689676726237,4.922148708863637,7.50057570449395,77698622.16257666
2875,16.481931600151988,92762.86899771461,4863.3586659290095,10.174759914129346,0.018655181556030475,4.18559323832288,1038.563818294457,245.1401792106287,0.0010933238771211678,0.00019348961656968596,False,,,,
2876,6.558556288580645,49433.73381139303,1935.2471746550475,9.193474524034816,0.044698782234902534,1.8733922270849674,351.98192911582214,1634.7054829137455,0.006276842850333631,0.00025962279955869306,True,49433.73381139303,6.558556288580645,9.027359815783148,152609.15282027342
2877,19.385686187076104,60671.45432043374,5720.175717270145,12.569042513735328,0.01912983747930796,0.3131818934095202,496.81393615182503,347.16234011283694,0.0011496679740994199,0.0009099940533396556,True,60366.57264043156,19.385686187076104,7.7819414471369575,5998.597911776158
2878,18.974979884957047,61702.7909463746,5598.987733845681,12.257580666781323,0.017356203266283694,3.323460031138561,802.3974293926541,1049.9791686446715,0.0009463664337670725,0.00018891123913216312,True,49610.284177989626,18.974979884957047,7.505837216729756,288515.9321536166
2879,13.120479410316005,45377.21963781201,3871.4878079408522,5.311804486608164,0.04293912911441241,6.77392182240645,1059.9216337350977,1863.5971170918492,0.005792370545599692,0.0005913473414382997,True,2052.2360640216502,11.649637636525839,7.716715009552586,418082009.3851121
2880,7.761550193380954,44859.15522197334,2290.2171486789907,6.376466135085392,0.04614214505829733,1.6652440471885293,604.161624320752,1724.2468569567068,0.006688757223681143,0.0005735018671893696,True,44859.15522197334,7.761550193380954,7.8590950755426885,247597.7331067716
2881,9.46836529848881,72337.98755792232,2793.8507174827996,10.747131158939887,0.005050975108817675,3.026636405631965,750.3780718028371,512.260838352656,8.014940992176726e-05,0.00042258693881503404,True,63613.80815395179,9.46836529848881,7.803936146723115,31548.110777056172
2882,11.192047564282687,77863.32805284703,3302.461315319494,8.461030211125893,0.020854686718992665,8.217396461012523,585.7607784941648,1659.7248266604831,0.0013663350622299222,0.0009712480577646792,True,77863.32805284703,11.192047564282687,7.538719747548647,12074.177955273635
2883,17.273444945184803,50013.16658229562,5096.912194674894,9.77206460930994,0.047895719809790176,9.023712567289094,892.0241844494869,472.5884051748359,0.007206813472244409,0.000657346180758638,True,23372.987397756246,17.273444945184803,7.764557565792146,32656198.990964413
2884,19.690029530226212,63580.10854170411,5809.978955824614,9.914098043013169,0.043531514945747134,2.3990220300889704,290.1650269268059,1536.522970941336,0.005953295438576626,1.698278142109642e-05,True,63580.10854170411,19.690029530226212,8.909448764801793,29523.18587450383
2885,15.455539503463985,81778.13678943014,4560.498963609737,12.762186773856282,0.007434800444998787,6.028058635180297,440.28687993863934,401.4677046324217,0.00017365548497302375,0.00039613564554434675,True,81778.13678943014,15.455539503463985,8.234081368881535,5380.607273283307
2886,17.27654926085982,93785.7486652499,5097.82819171372,13.357120747020058,0.01060659078703366,9.099147481721555,1055.461483754109,719.6334467968256,0.00035342844506761707,0.000887301156958944,False,,,,
2887,6.227073454200426,78361.59869832284,1837.4358286126405,6.539398821343606,0.01325025237615535,4.4141456828829515,710.9361329309563,358.1570053721259,0.000551566871317461,0.00020375807207366223,True,77574.0449425608,6.227073454200426,7.651153682973568,5373.68816165959
2888,12.101191955167849,92786.22857181975,3570.724487334559,6.161488890979685,0.03165303786557376,5.754846267796116,442.55752990701467,1938.066176127806,0.0031476081944276945,0.0006084777891321664,True,92786.22857181975,12.101191955167849,8.108122569303372,1043.1887043712748
2889,6.262910708737857,65933.28165696101,1848.0104036470443,12.165703806517175,0.04775415460604397,7.522236696777665,1045.972743579159,1002.0741855623767,0.007164274127575239,0.00038382729739807155,True,7951.752561643538,5.994782217670158,7.553376112069056,181388108.31636623
