Row,M_inf,theta_c_deg,beta_deg,M2,P2_P1,rho2_rho1,T2_T1,status
386,8.811431,13.269877,NaN,NaN,NaN,NaN,NaN,0
387,10.330917,10.406644,NaN,NaN,NaN,NaN,NaN,0
388,8.361730,5.543533,11.025311,7.000053,2.816712,2.030266,1.387361,1
389,5.551552,6.100417,14.823502,4.822064,2.186867,1.724860,1.267852,1
390,5.400128,5.826750,14.884166,4.733751,2.078079,1.667287,1.246384,1
391,6.261936,13.133220,NaN,NaN,NaN,NaN,NaN,0
392,10.847523,13.787956,NaN,NaN,NaN,NaN,NaN,0
393,5.864551,6.095244,14.277846,5.065624,2.273886,1.769823,1.284810,1
394,4.584521,11.589983,21.881704,3.572872,3.239247,2.211813,1.464522,1
395,11.454578,6.012109,9.824493,8.803742,4.290096,2.598671,1.650881,1
396,8.087435,9.532629,NaN,NaN,NaN,NaN,NaN,0
397,4.627229,7.564189,NaN,NaN,NaN,NaN,NaN,0
398,8.771032,6.353309,11.462721,7.071443,3.378008,2.267864,1.489511,1
399,5.945901,11.495684,NaN,NaN,NaN,NaN,NaN,0
400,5.867263,9.622265,17.425268,4.613887,3.434972,2.290397,1.499728,1
401,10.416956,13.725603,NaN,NaN,NaN,NaN,NaN,0
402,7.990488,13.988639,NaN,NaN,NaN,NaN,NaN,0
403,9.456146,14.588325,NaN,NaN,NaN,NaN,NaN,0
404,7.675428,12.608717,NaN,NaN,NaN,NaN,NaN,0
405,4.747461,12.095952,21.956015,3.633309,3.509272,2.319382,1.513020,1
406,8.160610,7.641028,13.094830,6.375396,3.821484,2.436384,1.568507,1
407,9.788381,8.195296,NaN,NaN,NaN,NaN,NaN,0
408,11.374462,12.933183,NaN,NaN,NaN,NaN,NaN,0
409,10.764735,10.340643,NaN,NaN,NaN,NaN,NaN,0
410,10.981369,13.460568,NaN,NaN,NaN,NaN,NaN,0
411,6.315931,9.117254,16.313943,4.968188,3.505529,2.317932,1.512352,1
412,10.826169,5.804363,9.871222,8.523172,3.852090,2.447454,1.573917,1
413,4.609972,14.354440,NaN,NaN,NaN,NaN,NaN,0
414,9.211394,6.355163,11.188753,7.350313,3.560580,2.339134,1.522178,1
415,11.623310,9.343416,NaN,NaN,NaN,NaN,NaN,0
416,5.832542,14.245253,NaN,NaN,NaN,NaN,NaN,0
417,8.119708,12.444173,NaN,NaN,NaN,NaN,NaN,0
418,5.178921,5.264043,14.882249,4.615136,1.897421,1.568174,1.209956,1
419,7.796219,11.248280,NaN,NaN,NaN,NaN,NaN,0
420,4.719561,6.387428,16.880715,4.131822,2.024542,1.638380,1.235697,1
421,9.382417,14.678350,NaN,NaN,NaN,NaN,NaN,0
422,6.793103,10.535010,NaN,NaN,NaN,NaN,NaN,0
423,9.850119,14.795803,NaN,NaN,NaN,NaN,NaN,0
424,11.106101,12.432319,NaN,NaN,NaN,NaN,NaN,0
425,5.038007,12.235730,NaN,NaN,NaN,NaN,NaN,0
426,10.407800,12.542532,NaN,NaN,NaN,NaN,NaN,0
427,11.995307,8.447595,NaN,NaN,NaN,NaN,NaN,0
428,7.782878,14.013513,NaN,NaN,NaN,NaN,NaN,0
429,10.636137,14.190602,NaN,NaN,NaN,NaN,NaN,0
430,7.560685,7.956119,13.881135,5.942593,3.671820,2.381239,1.541978,1
431,10.586667,8.809031,NaN,NaN,NaN,NaN,NaN,0
432,11.033954,12.105939,NaN,NaN,NaN,NaN,NaN,0
433,5.058085,6.109535,15.833195,4.430373,2.055249,1.655007,1.241837,1
434,7.725345,12.664778,NaN,NaN,NaN,NaN,NaN,0
435,8.389636,14.653238,NaN,NaN,NaN,NaN,NaN,0
436,7.858488,10.571161,NaN,NaN,NaN,NaN,NaN,0
437,9.383369,12.704288,NaN,NaN,NaN,NaN,NaN,0
438,6.699987,7.000267,NaN,NaN,NaN,NaN,NaN,0
439,9.161010,6.177187,11.054291,7.369391,3.432937,2.289597,1.499363,1
440,4.726855,11.092036,21.041463,3.711601,3.193690,2.193041,1.456284,1
441,10.404120,13.770345,NaN,NaN,NaN,NaN,NaN,0
442,7.520037,7.877935,13.843782,5.933001,3.610648,2.358206,1.531099,1
443,7.620065,13.169613,NaN,NaN,NaN,NaN,NaN,0
444,6.909383,14.303470,NaN,NaN,NaN,NaN,NaN,0
445,11.014787,14.158079,NaN,NaN,NaN,NaN,NaN,0
446,6.078557,13.125916,NaN,NaN,NaN,NaN,NaN,0
447,11.361400,13.052078,NaN,NaN,NaN,NaN,NaN,0
448,11.737149,6.661752,NaN,NaN,NaN,NaN,NaN,0
449,11.586785,12.513793,NaN,NaN,NaN,NaN,NaN,0
450,8.025090,5.653639,11.388012,6.737060,2.762679,2.005788,1.377354,1
451,8.314249,9.725721,NaN,NaN,NaN,NaN,NaN,0
452,6.839582,9.993536,NaN,NaN,NaN,NaN,NaN,0
453,7.262869,13.629940,NaN,NaN,NaN,NaN,NaN,0
454,5.487332,12.113623,NaN,NaN,NaN,NaN,NaN,0
455,7.131619,13.616483,NaN,NaN,NaN,NaN,NaN,0
456,9.326656,8.100739,NaN,NaN,NaN,NaN,NaN,0
457,5.403498,13.242207,NaN,NaN,NaN,NaN,NaN,0
458,11.122278,5.932996,9.873633,8.646724,4.076985,2.526739,1.613536,1
459,11.062887,8.609375,NaN,NaN,NaN,NaN,NaN,0
460,11.190546,12.008280,NaN,NaN,NaN,NaN,NaN,0
461,9.146589,7.859632,12.662224,6.885784,4.523173,2.674007,1.691534,1
462,5.731359,9.650085,17.665605,4.523021,3.362467,2.261669,1.486719,1
463,4.715712,10.254169,20.282817,3.780095,2.951036,2.089838,1.412088,1
464,9.814409,5.418709,9.992268,8.023574,3.216711,2.202550,1.460449,1
465,7.744767,9.468356,NaN,NaN,NaN,NaN,NaN,0
466,4.649477,11.310275,21.444761,3.640511,3.204474,2.197502,1.458235,1
467,9.777744,8.595116,NaN,NaN,NaN,NaN,NaN,0
468,11.965138,8.364622,NaN,NaN,NaN,NaN,NaN,0
469,8.137375,7.419771,12.903356,6.411862,3.685641,2.386403,1.544433,1
470,8.024741,6.287058,11.949857,6.595182,3.054274,2.134422,1.430961,1
471,11.634944,11.179303,NaN,NaN,NaN,NaN,NaN,0
472,7.572135,12.272685,NaN,NaN,NaN,NaN,NaN,0
473,10.016420,10.374749,NaN,NaN,NaN,NaN,NaN,0
474,10.772849,7.600812,NaN,NaN,NaN,NaN,NaN,0
475,7.822979,14.872370,NaN,NaN,NaN,NaN,NaN,0
476,8.332276,7.859027,13.177879,6.426341,4.043007,2.514988,1.607565,1
477,6.489201,14.200239,NaN,NaN,NaN,NaN,NaN,0
478,9.774693,8.458121,NaN,NaN,NaN,NaN,NaN,0
479,7.504365,13.897699,NaN,NaN,NaN,NaN,NaN,0
480,7.056552,11.702993,NaN,NaN,NaN,NaN,NaN,0
481,6.757683,11.505270,NaN,NaN,NaN,NaN,NaN,0
482,5.679312,7.348277,NaN,NaN,NaN,NaN,NaN,0
483,9.443044,10.853788,NaN,NaN,NaN,NaN,NaN,0
484,7.761467,12.422005,NaN,NaN,NaN,NaN,NaN,0
485,9.586948,9.978544,NaN,NaN,NaN,NaN,NaN,0
486,11.936325,5.112096,8.801839,9.489747,3.725313,2.401144,1.551474,1
487,11.589590,12.361085,NaN,NaN,NaN,NaN,NaN,0
488,6.605522,13.476780,NaN,NaN,NaN,NaN,NaN,0
489,7.105271,5.448703,12.083502,6.106990,2.414405,1.840467,1.311844,1
490,8.598049,9.319977,NaN,NaN,NaN,NaN,NaN,0
491,6.248387,14.943271,NaN,NaN,NaN,NaN,NaN,0
492,6.786674,7.473718,14.216206,5.530967,3.074135,2.142883,1.434579,1
493,7.569344,11.801663,NaN,NaN,NaN,NaN,NaN,0
494,6.269036,6.308684,13.846973,5.343177,2.459613,1.862695,1.320459,1
495,10.922577,8.089039,NaN,NaN,NaN,NaN,NaN,0
496,11.075962,13.831989,NaN,NaN,NaN,NaN,NaN,0
497,10.113115,14.300873,NaN,NaN,NaN,NaN,NaN,0
498,7.679533,5.822984,11.835110,6.455161,2.727544,1.989708,1.370826,1
499,11.247678,10.843543,NaN,NaN,NaN,NaN,NaN,0
500,8.959774,7.400989,12.327316,6.906969,4.102284,2.535437,1.617979,1
501,11.973230,13.238826,NaN,NaN,NaN,NaN,NaN,0
502,4.766899,12.962089,NaN,NaN,NaN,NaN,NaN,0
503,4.580549,10.780514,21.125296,3.640449,3.012933,2.116691,1.423416,1
504,6.533437,9.689383,16.588556,5.016064,3.892466,2.461954,1.581047,1
505,5.039855,14.627427,NaN,NaN,NaN,NaN,NaN,0
506,9.540518,11.417110,NaN,NaN,NaN,NaN,NaN,0
507,6.230488,7.640360,NaN,NaN,NaN,NaN,NaN,0
508,5.383151,14.807568,NaN,NaN,NaN,NaN,NaN,0
509,9.338342,14.540486,NaN,NaN,NaN,NaN,NaN,0
510,10.836100,14.942037,NaN,NaN,NaN,NaN,NaN,0
511,10.232597,10.168867,NaN,NaN,NaN,NaN,NaN,0
512,8.407909,7.893251,13.157751,6.462109,4.106923,2.537027,1.618794,1
513,8.453352,14.406102,NaN,NaN,NaN,NaN,NaN,0
514,5.980631,12.198890,NaN,NaN,NaN,NaN,NaN,0
515,9.509048,6.287785,10.956005,7.555344,3.643819,2.370733,1.537001,1
516,6.316155,10.904093,NaN,NaN,NaN,NaN,NaN,0
517,11.683386,13.429413,NaN,NaN,NaN,NaN,NaN,0
518,10.977391,8.331405,NaN,NaN,NaN,NaN,NaN,0
519,7.965217,10.187101,NaN,NaN,NaN,NaN,NaN,0
520,9.084810,12.581801,NaN,NaN,NaN,NaN,NaN,0
521,11.146767,9.604254,NaN,NaN,NaN,NaN,NaN,0
522,5.305545,11.931939,NaN,NaN,NaN,NaN,NaN,0
523,10.369757,12.126717,NaN,NaN,NaN,NaN,NaN,0
524,6.218985,9.430911,16.739128,4.862123,3.576290,2.345140,1.524979,1
525,8.611480,14.829381,NaN,NaN,NaN,NaN,NaN,0
526,8.462285,6.367749,11.688822,6.867419,3.262470,2.221310,1.468714,1
527,11.676023,8.964751,NaN,NaN,NaN,NaN,NaN,0
528,10.087480,6.787001,11.134435,7.737570,4.260535,2.588872,1.645711,1
529,10.253076,13.423921,NaN,NaN,NaN,NaN,NaN,0
530,6.557065,6.868803,NaN,NaN,NaN,NaN,NaN,0
531,6.311274,10.936425,NaN,NaN,NaN,NaN,NaN,0
532,8.846773,11.797606,NaN,NaN,NaN,NaN,NaN,0
533,6.938591,14.415279,NaN,NaN,NaN,NaN,NaN,0
534,10.908019,6.704107,10.701424,8.220460,4.619860,2.704288,1.708346,1
535,10.813004,7.856194,NaN,NaN,NaN,NaN,NaN,0
536,5.613465,7.472936,NaN,NaN,NaN,NaN,NaN,0
537,11.893433,14.985675,NaN,NaN,NaN,NaN,NaN,0
538,7.341190,10.884211,NaN,NaN,NaN,NaN,NaN,0
539,11.748665,12.356507,NaN,NaN,NaN,NaN,NaN,0
540,10.619637,14.529335,NaN,NaN,NaN,NaN,NaN,0
541,9.707353,5.848620,10.441467,7.816277,3.444214,2.294027,1.501383,1
542,7.168138,12.422905,NaN,NaN,NaN,NaN,NaN,0
543,8.629088,12.650154,NaN,NaN,NaN,NaN,NaN,0
544,7.568798,9.539037,NaN,NaN,NaN,NaN,NaN,0
545,11.421872,9.260492,NaN,NaN,NaN,NaN,NaN,0
546,7.703197,12.100231,NaN,NaN,NaN,NaN,NaN,0
547,11.158830,14.746199,NaN,NaN,NaN,NaN,NaN,0
548,6.521565,14.386627,NaN,NaN,NaN,NaN,NaN,0
549,9.022958,8.565567,NaN,NaN,NaN,NaN,NaN,0
550,9.557883,13.326949,NaN,NaN,NaN,NaN,NaN,0
551,5.528250,12.805045,NaN,NaN,NaN,NaN,NaN,0
552,9.770095,11.256605,NaN,NaN,NaN,NaN,NaN,0
553,7.422471,11.858497,NaN,NaN,NaN,NaN,NaN,0
554,8.269480,11.414290,NaN,NaN,NaN,NaN,NaN,0
555,5.605113,9.157649,17.416955,4.499693,3.117281,2.161136,1.442427,1
556,8.104886,14.798471,NaN,NaN,NaN,NaN,NaN,0
557,6.583701,9.800818,16.637126,5.028603,3.978651,2.492512,1.596242,1
558,5.432071,10.250215,18.745379,4.258809,3.388579,2.272066,1.491409,1
559,10.242395,13.730585,NaN,NaN,NaN,NaN,NaN,0
560,4.707203,10.745631,20.763373,3.729818,3.082171,2.146296,1.436042,1
561,8.961201,8.880971,NaN,NaN,NaN,NaN,NaN,0
562,5.648539,6.616899,NaN,NaN,NaN,NaN,NaN,0
563,6.757801,11.820805,NaN,NaN,NaN,NaN,NaN,0
564,7.451738,6.157268,12.340752,6.226525,2.792529,2.019348,1.382887,1
565,7.064171,13.534983,NaN,NaN,NaN,NaN,NaN,0
566,7.075110,10.758496,NaN,NaN,NaN,NaN,NaN,0
567,4.831865,11.909918,21.573787,3.704114,3.515992,2.321981,1.514221,1
568,5.269030,10.222881,19.026300,4.155843,3.275636,2.226674,1.471089,1
569,9.632239,7.190446,11.748240,7.350970,4.320856,2.608808,1.656257,1
570,8.324844,7.312969,12.664043,6.551647,3.719439,2.398969,1.550432,1
571,5.796939,10.548977,18.418841,4.451994,3.747248,2.409243,1.555363,1
572,9.169696,10.191772,NaN,NaN,NaN,NaN,NaN,0
573,7.035747,6.946862,NaN,NaN,NaN,NaN,NaN,0
574,8.017275,13.767140,NaN,NaN,NaN,NaN,NaN,0
575,11.857802,5.196263,8.907605,9.402801,3.766389,2.416280,1.558755,1
576,5.599484,9.913666,18.132835,4.405850,3.376413,2.267229,1.489224,1
577,6.754248,7.638248,14.403240,5.482064,3.126460,2.164997,1.444094,1
578,6.919083,6.765328,NaN,NaN,NaN,NaN,NaN,0
579,5.761747,9.619585,17.588008,4.546444,3.369713,2.264560,1.488021,1
580,8.776697,9.283734,NaN,NaN,NaN,NaN,NaN,0
581,11.894974,14.277349,NaN,NaN,NaN,NaN,NaN,0
582,10.349135,13.839648,NaN,NaN,NaN,NaN,NaN,0
583,6.615210,12.691880,NaN,NaN,NaN,NaN,NaN,0
584,10.590467,8.819505,NaN,NaN,NaN,NaN,NaN,0
585,5.365928,5.330029,14.548099,4.761380,1.952916,1.599098,1.221261,1
586,10.375526,9.767582,NaN,NaN,NaN,NaN,NaN,0
587,11.872093,10.964969,NaN,NaN,NaN,NaN,NaN,0
588,11.171017,6.227221,10.136805,8.554596,4.343090,2.616098,1.660140,1
589,4.601553,8.266345,NaN,NaN,NaN,NaN,NaN,0
590,4.705799,8.381943,NaN,NaN,NaN,NaN,NaN,0
591,6.651163,14.893829,NaN,NaN,NaN,NaN,NaN,0
592,9.916073,9.281534,NaN,NaN,NaN,NaN,NaN,0
593,5.608963,12.752527,NaN,NaN,NaN,NaN,NaN,0
594,8.086899,14.207226,NaN,NaN,NaN,NaN,NaN,0
595,7.924663,9.964040,NaN,NaN,NaN,NaN,NaN,0
596,5.157671,8.571156,NaN,NaN,NaN,NaN,NaN,0
597,5.096859,13.479538,NaN,NaN,NaN,NaN,NaN,0
598,6.739871,6.802078,NaN,NaN,NaN,NaN,NaN,0
599,8.288314,10.534039,NaN,NaN,NaN,NaN,NaN,0
600,4.576111,14.488738,NaN,NaN,NaN,NaN,NaN,0
601,9.882446,5.198809,9.758304,8.140633,3.106558,2.156616,1.440478,1
602,6.259028,8.208509,15.545003,5.062713,3.115908,2.160558,1.442177,1
603,8.016566,13.513613,NaN,NaN,NaN,NaN,NaN,0
604,9.779075,12.705725,NaN,NaN,NaN,NaN,NaN,0
605,4.597560,9.480370,NaN,NaN,NaN,NaN,NaN,0
606,5.682071,12.495529,NaN,NaN,NaN,NaN,NaN,0
607,11.431771,8.690799,NaN,NaN,NaN,NaN,NaN,0
608,9.540131,5.421765,10.145420,7.840591,3.127962,2.165628,1.444367,1
609,7.729611,5.990412,11.936896,6.455827,2.815330,2.029644,1.387105,1
610,4.683497,12.937355,NaN,NaN,NaN,NaN,NaN,0
611,5.073554,12.043174,NaN,NaN,NaN,NaN,NaN,0
612,5.690921,7.634473,NaN,NaN,NaN,NaN,NaN,0
613,6.786431,9.333942,15.956844,5.223597,3.894221,2.462582,1.581357,1
614,5.792422,6.896906,NaN,NaN,NaN,NaN,NaN,0
615,10.139292,14.022236,NaN,NaN,NaN,NaN,NaN,0
616,10.556463,7.552379,NaN,NaN,NaN,NaN,NaN,0
617,5.722385,14.603647,NaN,NaN,NaN,NaN,NaN,0
618,10.957479,8.812630,NaN,NaN,NaN,NaN,NaN,0
619,4.533368,13.251230,NaN,NaN,NaN,NaN,NaN,0
620,9.318073,8.912187,NaN,NaN,NaN,NaN,NaN,0
621,4.969585,10.409566,19.826120,3.938182,3.147801,2.173944,1.447968,1
622,7.816191,5.350842,11.304205,6.652828,2.571939,1.916910,1.341711,1
623,7.973613,13.823832,NaN,NaN,NaN,NaN,NaN,0
624,10.265121,12.307628,NaN,NaN,NaN,NaN,NaN,0
625,4.654942,9.303635,NaN,NaN,NaN,NaN,NaN,0
626,10.877173,14.887299,NaN,NaN,NaN,NaN,NaN,0
627,10.325305,14.472259,NaN,NaN,NaN,NaN,NaN,0
628,10.736081,14.331409,NaN,NaN,NaN,NaN,NaN,0
629,5.497620,10.533489,18.898132,4.268176,3.532315,2.328279,1.517135,1
630,5.624262,8.782575,NaN,NaN,NaN,NaN,NaN,0
631,7.521971,7.670878,13.648153,5.975245,3.508549,2.319102,1.512891,1
632,6.312960,8.346745,15.599504,5.078647,3.195596,2.193830,1.456629,1
633,6.060295,6.303690,14.146785,5.187309,2.392869,1.829793,1.307726,1
634,6.161942,14.100381,NaN,NaN,NaN,NaN,NaN,0
635,7.466337,7.662410,13.690946,5.941725,3.476693,2.306728,1.507196,1
636,10.919290,14.468676,NaN,NaN,NaN,NaN,NaN,0
637,4.531350,7.198984,NaN,NaN,NaN,NaN,NaN,0
638,10.591857,12.479122,NaN,NaN,NaN,NaN,NaN,0
639,5.881089,5.871790,14.064121,5.107166,2.216213,1.740130,1.273590,1
640,11.358632,13.669934,NaN,NaN,NaN,NaN,NaN,0
641,5.731296,8.317253,NaN,NaN,NaN,NaN,NaN,0
642,10.355919,7.331127,NaN,NaN,NaN,NaN,NaN,0
643,5.721369,13.903215,NaN,NaN,NaN,NaN,NaN,0
644,7.579561,5.391312,11.554819,6.470749,2.522516,1.893231,1.332386,1
645,5.038394,9.455140,18.788924,4.079926,2.905649,2.069910,1.403756,1
646,10.063682,13.841394,NaN,NaN,NaN,NaN,NaN,0
647,5.638699,10.183522,18.322705,4.398598,3.499255,2.315501,1.511231,1
648,5.384553,10.571492,19.137966,4.192226,3.468970,2.303716,1.505815,1
649,5.070124,13.140721,NaN,NaN,NaN,NaN,NaN,0
650,7.346881,11.794429,NaN,NaN,NaN,NaN,NaN,0
651,11.623689,11.690245,NaN,NaN,NaN,NaN,NaN,0
652,6.545624,9.497559,16.389399,5.052990,3.813049,2.433321,1.567015,1
653,11.907895,9.692129,NaN,NaN,NaN,NaN,NaN,0
654,6.769130,11.195135,NaN,NaN,NaN,NaN,NaN,0
655,6.353217,5.115628,12.731027,5.581516,2.120283,1.689806,1.254750,1
656,10.051443,6.889474,11.250313,7.682857,4.319743,2.608443,1.656062,1
657,8.492292,14.638458,NaN,NaN,NaN,NaN,NaN,0
658,7.135118,13.812096,NaN,NaN,NaN,NaN,NaN,0
659,6.130759,11.765998,NaN,NaN,NaN,NaN,NaN,0
660,11.249902,7.760961,NaN,NaN,NaN,NaN,NaN,0
661,8.395649,14.409466,NaN,NaN,NaN,NaN,NaN,0
662,11.791882,9.351918,NaN,NaN,NaN,NaN,NaN,0
663,5.151312,8.199982,NaN,NaN,NaN,NaN,NaN,0
664,9.494577,8.483952,NaN,NaN,NaN,NaN,NaN,0
665,5.602283,14.914618,NaN,NaN,NaN,NaN,NaN,0
666,5.536034,10.273112,18.582561,4.322769,3.464355,2.301914,1.504989,1
667,7.578026,11.730786,NaN,NaN,NaN,NaN,NaN,0
668,5.364162,5.982587,15.083141,4.687823,2.106511,1.682483,1.252025,1
669,10.200141,6.132301,10.457700,8.027128,3.832396,2.440339,1.570436,1
670,7.091073,14.770352,NaN,NaN,NaN,NaN,NaN,0
671,11.413724,14.666856,NaN,NaN,NaN,NaN,NaN,0
672,6.378221,14.025545,NaN,NaN,NaN,NaN,NaN,0
673,6.414377,11.577636,NaN,NaN,NaN,NaN,NaN,0
674,8.448320,10.496896,NaN,NaN,NaN,NaN,NaN,0
675,10.278988,7.302790,11.550064,7.666116,4.775076,2.751763,1.735279,1
676,4.901640,13.751380,NaN,NaN,NaN,NaN,NaN,0
677,5.365349,8.120417,NaN,NaN,NaN,NaN,NaN,0
678,11.037451,9.280316,NaN,NaN,NaN,NaN,NaN,0
679,4.614413,5.141689,16.159414,4.155068,1.757487,1.488230,1.180925,1
680,8.735411,5.019202,10.296949,7.397047,2.677825,1.966732,1.361561,1
681,7.578589,7.842131,13.757975,5.976493,3.623202,2.362957,1.533334,1
682,8.142339,8.891928,NaN,NaN,NaN,NaN,NaN,0
683,9.005108,13.952097,NaN,NaN,NaN,NaN,NaN,0
684,5.581840,12.310321,NaN,NaN,NaN,NaN,NaN,0
685,9.400686,11.054925,NaN,NaN,NaN,NaN,NaN,0
686,5.244470,12.324334,NaN,NaN,NaN,NaN,NaN,0
687,11.564258,11.805923,NaN,NaN,NaN,NaN,NaN,0
688,11.226767,10.480734,NaN,NaN,NaN,NaN,NaN,0
689,8.918447,12.132396,NaN,NaN,NaN,NaN,NaN,0
690,11.655526,12.816785,NaN,NaN,NaN,NaN,NaN,0
691,5.352632,6.894185,NaN,NaN,NaN,NaN,NaN,0
692,6.695950,8.275603,15.057721,5.339993,3.363724,2.262171,1.486945,1
693,8.544589,13.696161,NaN,NaN,NaN,NaN,NaN,0
694,9.070174,7.060932,11.936027,7.064885,3.938783,2.478442,1.589217,1
695,6.478393,11.689527,NaN,NaN,NaN,NaN,NaN,0
696,11.487104,7.339013,NaN,NaN,NaN,NaN,NaN,0
697,6.282465,8.369924,15.661579,5.055067,3.189080,2.191131,1.455449,1
698,6.699063,11.227464,NaN,NaN,NaN,NaN,NaN,0
699,5.321344,14.166222,NaN,NaN,NaN,NaN,NaN,0
700,8.711553,9.529847,NaN,NaN,NaN,NaN,NaN,0
701,8.065391,7.253824,12.803208,6.404820,3.560247,2.339007,1.522119,1
702,11.953394,6.512073,NaN,NaN,NaN,NaN,NaN,0
703,10.063622,13.487905,NaN,NaN,NaN,NaN,NaN,0
704,9.527132,10.516763,NaN,NaN,NaN,NaN,NaN,0
705,8.241632,14.287626,NaN,NaN,NaN,NaN,NaN,0
706,9.816671,8.178318,NaN,NaN,NaN,NaN,NaN,0
707,6.289798,5.230005,12.913657,5.514768,2.138525,1.699467,1.258351,1
708,11.032585,12.504026,NaN,NaN,NaN,NaN,NaN,0
709,7.943380,6.920929,12.592095,6.401017,3.332017,2.249471,1.481245,1
710,5.732185,6.704112,NaN,NaN,NaN,NaN,NaN,0
711,10.459666,14.628698,NaN,NaN,NaN,NaN,NaN,0
712,7.503806,5.156196,11.427738,6.461343,2.412140,1.839346,1.311411,1
713,5.616058,7.429949,NaN,NaN,NaN,NaN,NaN,0
714,9.822753,10.152147,NaN,NaN,NaN,NaN,NaN,0
715,8.915018,8.519600,NaN,NaN,NaN,NaN,NaN,0
716,7.461038,9.543161,NaN,NaN,NaN,NaN,NaN,0
717,8.305506,5.169847,10.743453,7.049525,2.629903,1.944335,1.352598,1
718,10.791456,13.275270,NaN,NaN,NaN,NaN,NaN,0
719,4.726997,7.168956,NaN,NaN,NaN,NaN,NaN,0
720,6.796016,6.399883,NaN,NaN,NaN,NaN,NaN,0
721,7.780324,9.668704,NaN,NaN,NaN,NaN,NaN,0
722,11.347379,9.199129,NaN,NaN,NaN,NaN,NaN,0
723,5.172177,8.592937,NaN,NaN,NaN,NaN,NaN,0
724,6.213310,13.834466,NaN,NaN,NaN,NaN,NaN,0
725,10.327670,13.418551,NaN,NaN,NaN,NaN,NaN,0
726,7.274382,8.282379,14.453051,5.703379,3.679088,2.383957,1.543269,1
727,9.525541,7.017991,11.638084,7.343116,4.141205,2.548734,1.624809,1
728,9.147559,6.146760,11.034433,7.369449,3.409651,2.280415,1.495189,1
729,9.455517,8.214935,NaN,NaN,NaN,NaN,NaN,0
730,6.833887,14.970261,NaN,NaN,NaN,NaN,NaN,0
731,5.155048,8.764436,NaN,NaN,NaN,NaN,NaN,0
732,5.141507,8.492511,NaN,NaN,NaN,NaN,NaN,0
733,7.126096,12.639464,NaN,NaN,NaN,NaN,NaN,0
734,5.313645,10.387785,19.096153,4.167004,3.358970,2.260272,1.486091,1
735,9.759563,12.970956,NaN,NaN,NaN,NaN,NaN,0
736,8.491750,14.781978,NaN,NaN,NaN,NaN,NaN,0
737,10.650039,8.964789,NaN,NaN,NaN,NaN,NaN,0
738,10.166917,14.094510,NaN,NaN,NaN,NaN,NaN,0
739,9.835603,6.809205,11.277901,7.586630,4.149954,2.551709,1.626343,1
740,4.635873,14.659025,NaN,NaN,NaN,NaN,NaN,0
741,11.811029,14.451547,NaN,NaN,NaN,NaN,NaN,0
742,10.755339,8.338335,NaN,NaN,NaN,NaN,NaN,0
743,9.686356,11.493454,NaN,NaN,NaN,NaN,NaN,0
744,7.928491,9.993136,NaN,NaN,NaN,NaN,NaN,0
745,7.475378,12.504167,NaN,NaN,NaN,NaN,NaN,0
746,6.361976,13.641400,NaN,NaN,NaN,NaN,NaN,0
747,4.610542,7.374526,NaN,NaN,NaN,NaN,NaN,0
748,8.742124,11.939081,NaN,NaN,NaN,NaN,NaN,0
749,11.653304,14.016834,NaN,NaN,NaN,NaN,NaN,0
750,6.507118,12.347030,NaN,NaN,NaN,NaN,NaN,0
751,11.227865,12.516625,NaN,NaN,NaN,NaN,NaN,0
752,11.534994,13.489425,NaN,NaN,NaN,NaN,NaN,0
753,5.364140,9.094366,NaN,NaN,NaN,NaN,NaN,0
754,8.158983,11.435403,NaN,NaN,NaN,NaN,NaN,0
755,4.740259,14.229950,NaN,NaN,NaN,NaN,NaN,0
756,7.785346,10.884706,NaN,NaN,NaN,NaN,NaN,0
757,9.602110,12.892272,NaN,NaN,NaN,NaN,NaN,0
758,9.841315,5.260133,9.835084,8.093021,3.130145,2.166545,1.444764,1
759,9.442240,10.409420,NaN,NaN,NaN,NaN,NaN,0
760,6.662491,14.099929,NaN,NaN,NaN,NaN,NaN,0
761,7.436143,7.157288,13.252866,6.020795,3.223784,2.205462,1.461727,1
762,11.634973,5.809836,9.566116,8.994092,4.195120,2.566985,1.634260,1
763,7.826212,11.347339,NaN,NaN,NaN,NaN,NaN,0
764,6.221635,7.368581,NaN,NaN,NaN,NaN,NaN,0
765,7.007071,9.833806,NaN,NaN,NaN,NaN,NaN,0
766,9.933974,13.246601,NaN,NaN,NaN,NaN,NaN,0
767,10.134276,7.561360,NaN,NaN,NaN,NaN,NaN,0
768,7.774959,5.117359,11.141821,6.671941,2.466806,1.866210,1.321827,1
769,5.434080,14.181372,NaN,NaN,NaN,NaN,NaN,0
770,7.282635,13.831674,NaN,NaN,NaN,NaN,NaN,0
771,7.468748,13.884337,NaN,NaN,NaN,NaN,NaN,0
772,10.188928,7.637741,NaN,NaN,NaN,NaN,NaN,0
773,8.394958,8.243152,13.505296,6.370684,4.317571,2.607729,1.655683,1
774,7.236485,9.406682,15.569839,5.472983,4.234913,2.580332,1.641228,1
775,8.435043,10.147255,NaN,NaN,NaN,NaN,NaN,0
776,6.887072,12.752419,NaN,NaN,NaN,NaN,NaN,0
777,8.748018,7.190396,12.259058,6.838225,3.858628,2.449810,1.575072,1
778,10.436283,12.270619,NaN,NaN,NaN,NaN,NaN,0
779,8.038687,12.664250,NaN,NaN,NaN,NaN,NaN,0
